time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.031000,0.306803,-0.000212,0.486729,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000023,0.000022,0.000065,0.000031,-0.000087,0.000066,-0.001473,-0.000002,-0.002668,0.000000,0.000000,0.000000,0.000418,0.003066,-0.000317,0.032241,0.002249,0.059887,0.032241,0.002249,0.059887,-0.001546,-0.009461,0.001217,-0.001546,-0.009461,0.001217,0.001916,-0.022879,0.002698,0.041843,-0.001071,0.021514,-0.001214,0.001916,-0.022879,0.002698,0.041843,-0.001071,0.021514,-0.001214
0.032000,0.306802,-0.000215,0.486724,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000024,0.000026,0.000069,0.000029,-0.000095,0.000080,-0.001788,-0.002700,-0.002831,0.000000,0.000000,0.000000,0.002887,0.004274,-0.008694,0.038691,0.056562,0.063553,0.038691,0.056562,0.063553,-0.011433,-0.013104,0.026401,-0.011433,-0.013104,0.026401,0.043793,-0.026702,0.045237,0.048035,0.000470,0.026838,-0.026398,0.043793,-0.026702,0.045237,0.048035,0.000470,0.026838,-0.026398
0.033000,0.306799,-0.000214,0.486721,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000027,0.000025,0.000073,0.000033,-0.000100,0.000069,-0.002611,-0.001242,-0.004327,0.000000,0.000000,0.000000,0.001718,0.007161,-0.002362,0.055473,0.027300,0.093852,0.055473,0.027300,0.093852,-0.006739,-0.021781,0.007363,-0.006739,-0.021781,0.007363,0.015773,-0.042070,0.018919,0.073155,-0.000987,0.041709,-0.007357,0.015773,-0.042070,0.018919,0.073155,-0.000987,0.041709,-0.007357
0.034000,0.306798,-0.000214,0.486718,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000029,0.000024,0.000075,0.000037,-0.000103,0.000072,-0.002549,-0.000558,-0.003469,0.000000,0.000000,0.000000,0.000431,0.005287,-0.002790,0.054395,0.013553,0.076914,0.054395,0.013553,0.076914,-0.001578,-0.016171,0.008660,-0.001578,-0.016171,0.008660,0.012836,-0.031397,0.011682,0.059407,0.001278,0.034383,-0.008656,0.012836,-0.031397,0.011682,0.059407,0.001278,0.034383,-0.008656
0.035000,0.306795,-0.000215,0.486713,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000031,0.000026,0.000080,0.000030,-0.000110,0.000077,-0.002536,-0.000986,-0.004610,0.000000,0.000000,0.000000,0.002541,0.008315,-0.002517,0.054452,0.022284,0.100251,0.054452,0.022284,0.100251,-0.010042,-0.025274,0.007858,-0.010042,-0.025274,0.007858,0.014734,-0.047695,0.019972,0.079544,-0.005344,0.045550,-0.007852,0.014734,-0.047695,0.019972,0.079544,-0.005344,0.045550,-0.007852
0.036000,0.306793,-0.000214,0.486708,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000033,0.000024,0.000086,0.000029,-0.000119,0.000071,-0.002397,-0.000159,-0.005207,0.000000,0.000000,0.000000,0.002196,0.009862,0.000368,0.051930,0.005567,0.112724,0.051930,0.005567,0.112724,-0.008666,-0.029942,-0.000819,-0.008666,-0.029942,-0.000819,0.000914,-0.056598,0.007399,0.089789,-0.007484,0.050782,0.000827,0.000914,-0.056598,0.007399,0.089789,-0.007484,0.050782,0.000827
0.037000,0.306791,-0.000214,0.486704,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000035,0.000024,0.000090,0.000030,-0.000123,0.000079,-0.003147,-0.000147,-0.005845,0.000000,0.000000,0.000000,0.001130,0.010551,-0.002264,0.067162,0.005322,0.125880,0.067162,0.005322,0.125880,-0.004400,-0.032021,0.007108,-0.004400,-0.032021,0.007108,0.008761,-0.060363,0.009900,0.100011,-0.003271,0.057223,-0.007099,0.008761,-0.060363,0.009900,0.100011,-0.003271,0.057223,-0.007099
0.038000,0.306789,-0.000213,0.486702,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000037,0.000023,0.000091,0.000031,-0.000123,0.000069,-0.002858,0.000258,-0.002933,0.000000,0.000000,0.000000,0.000606,0.003475,0.001809,0.061642,-0.002894,0.067801,0.061642,-0.002894,0.067801,-0.002300,-0.010793,-0.005152,-0.002300,-0.010793,-0.005152,-0.006031,-0.022077,-0.002944,0.050639,-0.002905,0.029725,0.005155,-0.006031,-0.022077,-0.002944,0.050639,-0.002905,0.029725,0.005155
0.039000,0.306786,-0.000212,0.486697,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000041,0.000023,0.000097,0.000032,-0.000134,0.000070,-0.001923,-0.000788,-0.003692,0.000000,0.000000,0.000000,0.000187,0.002294,-0.002525,0.043344,0.018029,0.083553,0.043344,0.018029,0.083553,-0.000620,-0.007284,0.007855,-0.000620,-0.007284,0.007855,0.013400,-0.026248,0.011897,0.052233,0.003172,0.023752,-0.007853,0.013400,-0.026248,0.011897,0.052233,0.003172,0.023752,-0.007853
0.040000,0.306784,-0.000212,0.486693,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000042,0.000022,0.000101,0.000033,-0.000138,0.000070,-0.001759,-0.000428,-0.004042,0.000000,0.000000,0.000000,0.000150,0.004371,-0.001828,0.040258,0.010750,0.090934,0.040258,0.010750,0.090934,-0.000468,-0.013525,0.005765,-0.000468,-0.013525,0.005765,0.009075,-0.035251,0.007929,0.061579,0.001795,0.029993,-0.005761,0.009075,-0.035251,0.007929,0.061579,0.001795,0.029993,-0.005761
