time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
9.084000,0.305193,-0.027379,0.483825,0.306723,0.000193,0.486799,0.001530,0.027572,0.002975,-0.061117,-0.002032,-0.009433,-0.000156,0.000357,-0.001364,-0.000927,0.003055,0.002665,0.186728,2.750045,0.324746,-0.210201,-0.010175,-0.038346,0.806060,-0.083123,1.017888,0.103760,0.374111,0.042293,0.038176
9.085000,0.305193,-0.027377,0.483827,0.306723,0.000193,0.486799,0.001530,0.027570,0.002972,-0.061115,-0.002027,-0.009437,-0.000256,0.000797,-0.000342,-0.000890,0.000675,0.002463,0.188744,2.741010,0.304054,-0.210342,-0.005404,-0.037953,0.803749,-0.071722,1.015018,0.089846,0.371539,0.036327,0.038077
9.086000,0.305193,-0.027377,0.483828,0.306723,0.000193,0.486799,0.001530,0.027570,0.002971,-0.061114,-0.002024,-0.009430,-0.000142,0.000389,-0.000257,-0.000670,0.000416,-0.000826,0.186475,2.749211,0.302272,-0.211221,-0.004880,-0.031351,0.812793,-0.071000,1.022874,0.087567,0.372254,0.034673,0.031521
9.087000,0.305193,-0.027378,0.483828,0.306723,0.000193,0.486799,0.001530,0.027571,0.002972,-0.061115,-0.002025,-0.009427,-0.000047,-0.000066,-0.000391,-0.000091,0.000919,-0.001450,0.184558,2.758412,0.304983,-0.213537,-0.005888,-0.030094,0.816806,-0.073139,1.028378,0.089339,0.371935,0.035406,0.030211
9.088000,0.305193,-0.027378,0.483826,0.306723,0.000193,0.486799,0.001530,0.027571,0.002973,-0.061116,-0.002030,-0.009429,0.000051,0.000777,-0.000466,-0.001823,0.001528,0.002058,0.182555,2.741598,0.306602,-0.206614,-0.007114,-0.037117,0.804597,-0.075132,1.013082,0.091644,0.375435,0.036655,0.037128
9.089000,0.305193,-0.027376,0.483827,0.306723,0.000193,0.486799,0.001530,0.027569,0.002972,-0.061115,-0.002026,-0.009438,0.000020,0.001268,-0.000330,-0.001440,0.000380,0.004138,0.183207,2.731511,0.303830,-0.208144,-0.004812,-0.041309,0.797343,-0.071890,1.007918,0.088839,0.371650,0.034798,0.041457
9.090000,0.305193,-0.027376,0.483827,0.306723,0.000193,0.486799,0.001530,0.027569,0.002972,-0.061116,-0.002026,-0.009431,-0.000076,0.000441,-0.000262,-0.001781,0.000660,0.000334,0.185165,2.748110,0.302466,-0.206780,-0.005373,-0.033677,0.810094,-0.071737,1.017707,0.087882,0.376486,0.034793,0.033802
9.091000,0.305193,-0.027377,0.483830,0.306723,0.000193,0.486799,0.001530,0.027570,0.002970,-0.061116,-0.002020,-0.009429,-0.000067,0.000363,0.000673,-0.000479,-0.001740,-0.000339,0.184997,2.749714,0.283508,-0.211990,-0.000559,-0.032326,0.811932,-0.061179,1.022526,0.074332,0.371070,0.028532,0.032761
9.092000,0.305193,-0.027377,0.483827,0.306723,0.000193,0.486799,0.001530,0.027570,0.002972,-0.061114,-0.002027,-0.009431,0.000045,0.000210,-0.000166,-0.000807,0.000527,0.000373,0.182674,2.752802,0.300537,-0.210668,-0.005108,-0.033755,0.811383,-0.071273,1.021836,0.086467,0.373516,0.033998,0.033905
9.093000,0.305193,-0.027376,0.483827,0.306723,0.000193,0.486799,0.001530,0.027569,0.002972,-0.061111,-0.002028,-0.009432,0.000031,0.000260,-0.000101,-0.000827,0.000354,0.000217,0.182949,2.751708,0.299247,-0.210583,-0.004762,-0.033446,0.811365,-0.070492,1.021622,0.085571,0.373336,0.033597,0.033618
9.094000,0.305193,-0.027376,0.483830,0.306723,0.000193,0.486799,0.001530,0.027569,0.002969,-0.061112,-0.002020,-0.009438,0.000144,0.000110,0.000674,-0.000227,-0.001856,0.001934,0.180667,2.754718,0.283456,-0.212982,-0.000328,-0.036900,0.808768,-0.061591,1.021525,0.073675,0.371087,0.027639,0.037343
9.095000,0.305193,-0.027374,0.483828,0.306723,0.000193,0.486799,0.001530,0.027567,0.002971,-0.061110,-0.002025,-0.009438,0.000058,0.000605,-0.000273,-0.000136,0.000596,0.000922,0.182405,2.744579,0.302598,-0.213343,-0.005242,-0.034878,0.807742,-0.072082,1.020318,0.088069,0.369160,0.034642,0.035024
9.096000,0.305193,-0.027374,0.483827,0.306723,0.000193,0.486799,0.001530,0.027567,0.002972,-0.061113,-0.002028,-0.009433,0.000011,0.000124,-0.000445,-0.000067,0.001630,-0.000493,0.183358,2.754269,0.306092,-0.213629,-0.007315,-0.032031,0.813573,-0.075084,1.025735,0.091403,0.371074,0.036874,0.032056
9.097000,0.305193,-0.027375,0.483829,0.306723,0.000193,0.486799,0.001530,0.027568,0.002970,-0.061111,-0.002023,-0.009432,0.000091,0.000106,0.000209,0.000069,-0.000615,-0.000643,0.181744,2.754679,0.292874,-0.214166,-0.002814,-0.031725,0.813960,-0.066793,1.026196,0.080495,0.370153,0.030915,0.032028
9.098000,0.305193,-0.027374,0.483828,0.306723,0.000193,0.486799,0.001530,0.027567,0.002971,-0.061107,-0.002024,-0.009438,0.000045,0.001095,-0.000056,-0.002792,0.000109,0.002698,0.182684,2.734769,0.298251,-0.202705,-0.004266,-0.038429,0.801204,-0.069700,1.007043,0.084985,0.377631,0.033091,0.038602
9.099000,0.305192,-0.027372,0.483827,0.306723,0.000193,0.486799,0.001531,0.027565,0.002972,-0.061108,-0.002027,-0.009443,-0.000233,0.001129,-0.000446,-0.001527,0.000884,0.003378,0.188343,2.733961,0.306166,-0.207770,-0.005823,-0.039807,0.799730,-0.072836,1.009642,0.091417,0.372687,0.036930,0.039894
9.100000,0.305193,-0.027372,0.483829,0.306723,0.000193,0.486799,0.001530,0.027565,0.002971,-0.061106,-0.002024,-0.009441,0.000112,0.000839,0.000336,-0.001698,-0.000221,0.001415,0.181340,2.739755,0.290340,-0.207078,-0.003607,-0.035872,0.805247,-0.066845,1.013382,0.080384,0.374136,0.031493,0.036102
9.101000,0.305193,-0.027373,0.483829,0.306723,0.000193,0.486799,0.001530,0.027566,0.002970,-0.061105,-0.002023,-0.009437,0.000100,0.000274,0.000260,-0.001653,-0.000414,-0.000241,0.181575,2.751148,0.291846,-0.207256,-0.003218,-0.032548,0.812056,-0.066883,1.019563,0.080143,0.376324,0.030883,0.032808
9.102000,0.305193,-0.027372,0.483828,0.306723,0.000193,0.486799,0.001530,0.027565,0.002971,-0.061104,-0.002024,-0.009441,-0.000128,0.000356,0.000046,-0.000977,0.000007,0.000693,0.186189,2.749397,0.296158,-0.209954,-0.004062,-0.034428,0.809764,-0.068356,1.019745,0.083950,0.373443,0.033383,0.034640
9.103000,0.305192,-0.027373,0.483830,0.306723,0.000193,0.486799,0.001531,0.027566,0.002970,-0.061104,-0.002020,-0.009442,-0.000233,0.000013,0.000429,-0.000290,-0.001588,0.000846,0.188351,2.756297,0.288371,-0.212705,-0.000864,-0.034740,0.811617,-0.062466,1.023604,0.077319,0.371876,0.030039,0.035153
9.104000,0.305193,-0.027372,0.483827,0.306723,0.000193,0.486799,0.001530,0.027565,0.002973,-0.061104,-0.002030,-0.009444,0.000109,0.000351,-0.000737,-0.000386,0.002238,0.001030,0.181418,2.749441,0.312013,-0.212321,-0.008536,-0.035112,0.808964,-0.078399,1.021143,0.095436,0.371513,0.038396,0.035054
9.105000,0.305193,-0.027372,0.483829,0.306723,0.000193,0.486799,0.001530,0.027565,0.002970,-0.061106,-0.002024,-0.009443,0.000086,-0.000256,0.000214,0.000930,-0.000267,-0.001230,0.181868,2.761665,0.292763,-0.217590,-0.003514,-0.030589,0.817230,-0.067454,1.031671,0.081057,0.368236,0.031646,0.030861
9.106000,0.305194,-0.027370,0.483828,0.306723,0.000193,0.486799,0.001529,0.027563,0.002971,-0.061105,-0.002026,-0.009445,0.000135,0.000175,0.000186,-0.000514,-0.000416,-0.000194,0.180793,2.752781,0.293368,-0.211812,-0.003219,-0.032670,0.812411,-0.067482,1.023240,0.080997,0.372129,0.031113,0.032941
9.107000,0.305193,-0.027369,0.483826,0.306723,0.000193,0.486799,0.001530,0.027562,0.002973,-0.061103,-0.002029,-0.009451,-0.000106,0.000529,-0.000705,-0.000250,0.001390,0.002563,0.185725,2.745671,0.311398,-0.212864,-0.006839,-0.038204,0.804838,-0.075864,1.018202,0.094366,0.370143,0.037852,0.038246
9.108000,0.305193,-0.027370,0.483827,0.306723,0.000193,0.486799,0.001530,0.027563,0.002972,-0.061102,-0.002027,-0.009450,-0.000039,0.000119,0.000024,-0.000439,-0.000532,0.001623,0.184337,2.753960,0.296727,-0.212099,-0.002989,-0.036320,0.809215,-0.067744,1.021373,0.082996,0.372188,0.032140,0.036600
9.109000,0.305193,-0.027371,0.483826,0.306723,0.000193,0.486799,0.001530,0.027564,0.002973,-0.061102,-0.002030,-0.009448,-0.000103,-0.000267,-0.000492,0.000212,0.001101,-0.000141,0.185680,2.761740,0.307148,-0.214703,-0.006261,-0.032784,0.815162,-0.074009,1.028434,0.091005,0.371551,0.036385,0.032877
9.110000,0.305193,-0.027369,0.483828,0.306723,0.000193,0.486799,0.001530,0.027562,0.002971,-0.061098,-0.002026,-0.009446,0.000123,0.000291,0.000259,-0.001037,-0.000330,-0.000709,0.181100,2.750404,0.291932,-0.209692,-0.003393,-0.031643,0.812719,-0.067163,1.021676,0.080432,0.373737,0.031079,0.031901
9.111000,0.305193,-0.027368,0.483826,0.306723,0.000193,0.486799,0.001530,0.027561,0.002973,-0.061102,-0.002029,-0.009446,-0.000017,0.001158,-0.000341,-0.001995,0.000976,0.001173,0.183955,2.732947,0.304093,-0.205875,-0.006009,-0.035407,0.803702,-0.073045,1.010957,0.089733,0.374265,0.035650,0.035488
9.112000,0.305193,-0.027368,0.483827,0.306723,0.000193,0.486799,0.001530,0.027561,0.002972,-0.061098,-0.002027,-0.009452,0.000041,0.000788,0.000271,-0.001773,-0.000898,0.002882,0.182742,2.740389,0.291767,-0.206750,-0.002258,-0.038847,0.802504,-0.065718,1.011306,0.080035,0.374567,0.030722,0.039153
9.113000,0.305193,-0.027369,0.483830,0.306723,0.000193,0.486799,0.001530,0.027562,0.002969,-0.061097,-0.002020,-0.009454,0.000091,0.000550,0.000878,-0.001393,-0.002296,0.002504,0.181749,2.745163,0.279373,-0.208268,0.000551,-0.038098,0.804683,-0.059284,1.014209,0.071159,0.373703,0.026604,0.038581
9.114000,0.305193,-0.027368,0.483827,0.306723,0.000193,0.486799,0.001530,0.027561,0.002972,-0.061099,-0.002029,-0.009452,-0.000063,0.000560,-0.000334,-0.000478,0.001455,0.001139,0.184881,2.744913,0.303886,-0.211933,-0.006967,-0.035360,0.807427,-0.073822,1.019151,0.090659,0.370796,0.036936,0.035397
9.115000,0.305193,-0.027369,0.483826,0.306723,0.000193,0.486799,0.001530,0.027562,0.002973,-0.061097,-0.002030,-0.009448,-0.000123,-0.000213,-0.000524,-0.000356,0.001482,-0.001926,0.186099,2.760499,0.307754,-0.212416,-0.007023,-0.029218,0.818359,-0.074885,1.028950,0.091802,0.373611,0.036949,0.029265
9.116000,0.305193,-0.027367,0.483828,0.306723,0.000193,0.486799,0.001530,0.027560,0.002971,-0.061094,-0.002025,-0.009455,0.000018,0.000459,0.000177,-0.001006,-0.000511,0.000366,0.183244,2.746871,0.293588,-0.209807,-0.003030,-0.033823,0.809517,-0.066982,1.019150,0.081393,0.372921,0.031518,0.034099
9.117000,0.305194,-0.027368,0.483829,0.306723,0.000193,0.486799,0.001529,0.027561,0.002970,-0.061095,-0.002024,-0.009453,0.000242,0.000234,0.000460,-0.000591,-0.000882,0.000388,0.178674,2.751387,0.287823,-0.211465,-0.002284,-0.033859,0.810737,-0.065173,1.021562,0.077293,0.372033,0.029338,0.034185
9.118000,0.305194,-0.027368,0.483828,0.306723,0.000193,0.486799,0.001529,0.027561,0.002971,-0.061095,-0.002025,-0.009456,0.000031,-0.000150,0.000226,0.000258,-0.000961,0.001256,0.182900,2.759083,0.292572,-0.214865,-0.002128,-0.035608,0.811452,-0.065844,1.025383,0.079953,0.370371,0.030657,0.035949
9.119000,0.305193,-0.027367,0.483827,0.306723,0.000193,0.486799,0.001530,0.027560,0.002972,-0.061096,-0.002026,-0.009455,-0.000248,0.000120,-0.000277,0.000625,0.000315,0.000450,0.188614,2.753606,0.302721,-0.216338,-0.004683,-0.033992,0.811550,-0.070633,1.026094,0.088200,0.368105,0.035375,0.034183
9.120000,0.305194,-0.027369,0.483830,0.306723,0.000193,0.486799,0.001529,0.027562,0.002969,-0.061095,-0.002020,-0.009447,0.000184,-0.000508,0.000781,0.000248,-0.001577,-0.002475,0.179845,2.766332,0.281263,-0.214826,-0.000887,-0.028114,0.821075,-0.061618,1.032722,0.072300,0.371620,0.027205,0.028543
9.121000,0.305193,-0.027366,0.483828,0.306723,0.000193,0.486799,0.001530,0.027559,0.002971,-0.061092,-0.002027,-0.009452,0.000034,0.000275,-0.000217,-0.000610,0.000997,-0.000410,0.182887,2.750429,0.301442,-0.211380,-0.006048,-0.032261,0.812156,-0.072458,1.022647,0.087931,0.372370,0.035067,0.032359
9.122000,0.305194,-0.027367,0.483829,0.306723,0.000193,0.486799,0.001530,0.027560,0.002970,-0.061090,-0.002022,-0.009457,0.000078,-0.000038,0.000087,-0.000663,-0.000760,0.001370,0.181986,2.756727,0.295276,-0.211165,-0.002525,-0.035840,0.810476,-0.067191,1.021874,0.081377,0.373618,0.030925,0.036146
9.123000,0.305193,-0.027367,0.483829,0.306723,0.000193,0.486799,0.001530,0.027560,0.002970,-0.061092,-0.002024,-0.009457,-0.000127,-0.000010,0.000178,0.000238,-0.000527,-0.000205,0.186099,2.756145,0.293493,-0.214773,-0.002994,-0.032690,0.813561,-0.066506,1.026510,0.081593,0.369936,0.032143,0.032982
9.124000,0.305193,-0.027365,0.483830,0.306723,0.000193,0.486799,0.001530,0.027558,0.002969,-0.061090,-0.002019,-0.009457,-0.000224,0.000605,0.000513,-0.000470,-0.001526,0.000566,0.188125,2.743658,0.286636,-0.211935,-0.000986,-0.034233,0.808259,-0.062085,1.019302,0.076993,0.369974,0.030127,0.034638
9.125000,0.305193,-0.027365,0.483830,0.306723,0.000193,0.486799,0.001530,0.027558,0.002969,-0.061094,-0.002021,-0.009453,-0.000020,-0.000053,0.000408,0.000264,-0.000958,-0.001246,0.183964,2.756832,0.288746,-0.214886,-0.002127,-0.030594,0.815807,-0.064512,1.028165,0.078083,0.369811,0.030287,0.030943
9.126000,0.305194,-0.027365,0.483830,0.306723,0.000193,0.486799,0.001529,0.027558,0.002969,-0.061092,-0.002021,-0.009458,0.000221,-0.000012,0.000403,0.000361,-0.000977,0.000573,0.179039,2.756025,0.288828,-0.215263,-0.002088,-0.034249,0.811773,-0.065242,1.025497,0.077716,0.369223,0.029483,0.034595
9.127000,0.305193,-0.027365,0.483827,0.306723,0.000193,0.486799,0.001530,0.027558,0.002973,-0.061087,-0.002029,-0.009462,0.000058,0.001033,-0.001141,-0.002717,0.002810,0.004129,0.182399,2.735109,0.320092,-0.202936,-0.009680,-0.041373,0.798351,-0.081831,1.005615,0.100819,0.378099,0.040513,0.041209
9.128000,0.305193,-0.027364,0.483827,0.306723,0.000193,0.486799,0.001530,0.027557,0.002972,-0.061087,-0.002029,-0.009458,-0.000061,0.000803,-0.000322,-0.001809,0.001271,0.001204,0.184777,2.739650,0.303615,-0.206566,-0.006599,-0.035512,0.805666,-0.073369,1.013541,0.090029,0.375021,0.036303,0.035558
9.129000,0.305193,-0.027364,0.483828,0.306723,0.000193,0.486799,0.001530,0.027557,0.002971,-0.061086,-0.002028,-0.009464,-0.000040,0.000467,-0.000229,-0.001327,0.000888,0.000806,0.184380,2.746320,0.301708,-0.208496,-0.005831,-0.034735,0.808468,-0.072085,1.017566,0.088152,0.374411,0.035240,0.034835
9.130000,0.305194,-0.027362,0.483828,0.306723,0.000193,0.486799,0.001529,0.027555,0.002971,-0.061083,-0.002026,-0.009463,0.000183,0.000870,0.000198,-0.001627,-0.000476,0.000755,0.179813,2.738065,0.293116,-0.207281,-0.003100,-0.034628,0.805934,-0.067414,1.013880,0.081019,0.373555,0.030888,0.034892
9.131000,0.305194,-0.027364,0.483829,0.306723,0.000193,0.486799,0.001529,0.027557,0.002970,-0.061083,-0.002026,-0.009462,0.000025,-0.000264,0.000322,-0.001050,-0.000447,0.000554,0.182994,2.761003,0.290585,-0.209589,-0.003159,-0.034224,0.813425,-0.066239,1.023209,0.079596,0.376070,0.031091,0.034491
9.132000,0.305194,-0.027362,0.483829,0.306723,0.000193,0.486799,0.001529,0.027555,0.002970,-0.061085,-0.002025,-0.009466,0.000027,0.000542,0.000177,-0.000082,-0.000834,0.001952,0.182960,2.744674,0.293504,-0.213470,-0.002383,-0.037036,0.805628,-0.066362,1.018759,0.081182,0.368780,0.031277,0.037355
9.133000,0.305193,-0.027362,0.483831,0.306723,0.000193,0.486799,0.001530,0.027555,0.002969,-0.061086,-0.002020,-0.009467,-0.000065,0.000147,0.000536,0.000733,-0.001526,0.001032,0.184869,2.752569,0.286128,-0.216733,-0.000987,-0.035197,0.809926,-0.062439,1.024816,0.076378,0.367010,0.029595,0.035613
9.134000,0.305194,-0.027363,0.483830,0.306723,0.000193,0.486799,0.001529,0.027556,0.002969,-0.061084,-0.002022,-0.009460,0.000156,-0.000281,0.000008,0.000205,0.000042,-0.001624,0.180387,2.761235,0.296786,-0.214615,-0.004129,-0.029863,0.817785,-0.069510,1.029985,0.083190,0.371180,0.032087,0.030090
9.135000,0.305194,-0.027361,0.483830,0.306723,0.000193,0.486799,0.001529,0.027554,0.002969,-0.061081,-0.002024,-0.009464,0.000034,0.000349,-0.000018,-0.000914,0.000565,0.000147,0.182852,2.748457,0.297306,-0.210127,-0.005177,-0.033417,0.810398,-0.070324,1.020234,0.085189,0.373107,0.033871,0.033563
9.136000,0.305193,-0.027362,0.483830,0.306723,0.000193,0.486799,0.001530,0.027555,0.002970,-0.061083,-0.002023,-0.009467,-0.000086,0.000090,-0.000090,0.000054,0.000001,0.001128,0.185284,2.753690,0.298755,-0.214008,-0.004047,-0.035390,0.810088,-0.069283,1.023350,0.085225,0.370323,0.033645,0.035611
9.137000,0.305194,-0.027360,0.483829,0.306723,0.000193,0.486799,0.001529,0.027553,0.002970,-0.061083,-0.002023,-0.009473,0.000102,0.000398,-0.000199,-0.000652,0.000304,0.002276,0.181453,2.747284,0.300981,-0.211180,-0.004654,-0.037708,0.805711,-0.071137,1.017611,0.086578,0.371833,0.033724,0.037880
9.138000,0.305194,-0.027360,0.483829,0.306723,0.000193,0.486799,0.001529,0.027553,0.002970,-0.061081,-0.002024,-0.009469,0.000041,-0.000027,-0.000130,-0.000245,0.000267,-0.000839,0.182691,2.755834,0.299595,-0.212800,-0.004581,-0.031462,0.814600,-0.070462,1.025925,0.085441,0.371963,0.033353,0.031654
9.139000,0.305194,-0.027361,0.483830,0.306723,0.000193,0.486799,0.001529,0.027554,0.002969,-0.061079,-0.002024,-0.009465,-0.000107,-0.000277,0.000287,0.000079,-0.000372,-0.001722,0.185660,2.760891,0.291210,-0.214091,-0.003304,-0.029685,0.818001,-0.066186,1.029630,0.080402,0.371575,0.031857,0.029963
9.140000,0.305194,-0.027360,0.483830,0.306723,0.000193,0.486799,0.001529,0.027553,0.002970,-0.061076,-0.002023,-0.009472,-0.000123,0.000091,0.000197,-0.000599,-0.000964,0.000846,0.185982,2.753455,0.293025,-0.211371,-0.002119,-0.034842,0.810583,-0.065493,1.021707,0.080520,0.372718,0.031186,0.035176
9.141000,0.305194,-0.027360,0.483829,0.306723,0.000193,0.486799,0.001530,0.027553,0.002970,-0.061077,-0.002025,-0.009473,-0.000054,0.000030,-0.000342,-0.000176,0.000557,0.001037,0.184626,2.754679,0.303885,-0.213066,-0.005163,-0.035229,0.810533,-0.072064,1.023195,0.088570,0.371595,0.034979,0.035379
9.142000,0.305194,-0.027358,0.483829,0.306723,0.000193,0.486799,0.001529,0.027551,0.002970,-0.061077,-0.002026,-0.009476,0.000063,0.000665,-0.000161,0.000126,0.000873,0.001688,0.182268,2.741783,0.300232,-0.214275,-0.005796,-0.036542,0.805220,-0.071935,1.018851,0.087795,0.367655,0.035192,0.036654
9.143000,0.305193,-0.027358,0.483830,0.306723,0.000193,0.486799,0.001530,0.027551,0.002969,-0.061074,-0.002021,-0.009471,-0.000104,0.000178,0.000279,-0.000383,-0.000761,-0.001169,0.185654,2.751540,0.291308,-0.212227,-0.002520,-0.030810,0.814021,-0.065421,1.024504,0.079957,0.371435,0.031211,0.031128
9.144000,0.305193,-0.027359,0.483829,0.306723,0.000193,0.486799,0.001530,0.027552,0.002971,-0.061077,-0.002024,-0.009471,-0.000251,-0.000187,-0.000392,0.000215,0.000601,-0.000167,0.188663,2.758970,0.304896,-0.214629,-0.005252,-0.032815,0.814365,-0.071859,1.027486,0.089456,0.370991,0.035874,0.032968
9.145000,0.305194,-0.027358,0.483830,0.306723,0.000193,0.486799,0.001529,0.027551,0.002969,-0.061074,-0.002022,-0.009475,0.000318,0.000157,0.000231,-0.000372,-0.000385,0.000722,0.177105,2.751945,0.292290,-0.212271,-0.003275,-0.034606,0.810117,-0.067766,1.021834,0.080282,0.371448,0.030480,0.034871
9.146000,0.305193,-0.027359,0.483830,0.306723,0.000193,0.486799,0.001530,0.027552,0.002969,-0.061076,-0.002020,-0.009472,-0.000081,-0.000433,0.000238,0.000636,-0.000925,-0.000657,0.185182,2.763896,0.292124,-0.216311,-0.002190,-0.031838,0.816751,-0.065431,1.030658,0.079819,0.369939,0.030941,0.032185
9.147000,0.305194,-0.027358,0.483828,0.306723,0.000193,0.486799,0.001529,0.027551,0.002971,-0.061073,-0.002029,-0.009472,0.000059,0.000077,-0.000676,-0.000172,0.002311,-0.000812,0.182346,2.753516,0.310647,-0.213068,-0.008681,-0.031530,0.813815,-0.077990,1.025507,0.094791,0.371600,0.038387,0.031472
9.148000,0.305194,-0.027357,0.483831,0.306723,0.000193,0.486799,0.001529,0.027550,0.002968,-0.061073,-0.002021,-0.009474,0.000124,0.000046,0.000460,-0.000017,-0.001185,-0.000909,0.180996,2.754055,0.287656,-0.213688,-0.001672,-0.031341,0.814132,-0.064166,1.025817,0.076830,0.370348,0.029151,0.031714
9.149000,0.305194,-0.027356,0.483828,0.306723,0.000193,0.486799,0.001529,0.027549,0.002971,-0.061073,-0.002029,-0.009477,-0.000068,0.000249,-0.000431,0.000092,0.001337,0.000792,0.184870,2.749947,0.305761,-0.214125,-0.006733,-0.034754,0.809571,-0.074170,1.022789,0.091263,0.369668,0.036885,0.034812
9.150000,0.305194,-0.027357,0.483829,0.306723,0.000193,0.486799,0.001529,0.027550,0.002971,-0.061069,-0.002028,-0.009480,0.000085,-0.000107,-0.000191,-0.000802,0.000830,0.001267,0.181780,2.757090,0.300876,-0.210534,-0.005716,-0.035716,0.810705,-0.072121,1.021722,0.087135,0.374589,0.034505,0.035826
9.151000,0.305194,-0.027355,0.483830,0.306723,0.000193,0.486799,0.001529,0.027548,0.002969,-0.061071,-0.002023,-0.009479,-0.000025,0.000324,0.000250,-0.000716,-0.000752,0.000288,0.184011,2.748279,0.291933,-0.210884,-0.002543,-0.033753,0.810038,-0.065877,1.020401,0.080278,0.372099,0.031103,0.034061
9.152000,0.305194,-0.027356,0.483829,0.306723,0.000193,0.486799,0.001529,0.027549,0.002970,-0.061073,-0.002026,-0.009475,-0.000022,-0.000305,-0.000057,0.000990,0.000370,-0.002020,0.183946,2.760986,0.298137,-0.217713,-0.004791,-0.029122,0.818546,-0.070055,1.032712,0.085118,0.368135,0.033770,0.029319
9.153000,0.305193,-0.027354,0.483829,0.306723,0.000193,0.486799,0.001530,0.027547,0.002970,-0.061069,-0.002026,-0.009479,-0.000240,0.000197,0.000080,0.000231,-0.000418,-0.000061,0.188430,2.750814,0.295441,-0.214667,-0.003215,-0.033054,0.811629,-0.066964,1.024536,0.083269,0.368994,0.033151,0.033332
9.154000,0.305194,-0.027357,0.483829,0.306723,0.000193,0.486799,0.001529,0.027550,0.002970,-0.061070,-0.002025,-0.009474,0.000074,-0.000812,-0.000042,0.000569,0.000024,-0.001617,0.182033,2.771266,0.297839,-0.216022,-0.004099,-0.029926,0.820827,-0.069567,1.034217,0.083620,0.371911,0.032407,0.030159
9.155000,0.305195,-0.027356,0.483829,0.306723,0.000193,0.486799,0.001528,0.027549,0.002970,-0.061073,-0.002027,-0.009485,0.000238,-0.000193,0.000064,0.000351,-0.000072,0.001551,0.178636,2.758722,0.295734,-0.215156,-0.003910,-0.036300,0.810534,-0.069235,1.024955,0.082774,0.370103,0.031891,0.036531
9.156000,0.305194,-0.027355,0.483830,0.306723,0.000193,0.486799,0.001529,0.027548,0.002969,-0.061070,-0.002024,-0.009476,-0.000065,0.000151,0.000136,0.000035,-0.000453,-0.001183,0.184809,2.751802,0.294222,-0.213884,-0.003142,-0.030801,0.814088,-0.067066,1.025803,0.081941,0.369901,0.032006,0.031086
9.157000,0.305193,-0.027354,0.483830,0.306723,0.000193,0.486799,0.001530,0.027547,0.002969,-0.061066,-0.002026,-0.009481,-0.000211,0.000351,0.000238,-0.000373,0.000404,0.000642,0.187785,2.747666,0.292111,-0.212241,-0.004859,-0.034470,0.809236,-0.067681,1.020729,0.083307,0.370815,0.034360,0.034638
9.158000,0.305194,-0.027355,0.483831,0.306723,0.000193,0.486799,0.001529,0.027548,0.002968,-0.061065,-0.002022,-0.009478,0.000093,-0.000129,0.000267,-0.000326,-0.000981,-0.000762,0.181633,2.757356,0.291491,-0.212424,-0.002082,-0.031649,0.814848,-0.065650,1.025852,0.078955,0.372386,0.029907,0.031994
9.159000,0.305195,-0.027353,0.483830,0.306723,0.000193,0.486799,0.001528,0.027546,0.002969,-0.061065,-0.002025,-0.009489,0.000190,0.000476,0.000021,-0.000402,-0.000229,0.002961,0.179608,2.745088,0.296522,-0.212119,-0.003592,-0.039131,0.803568,-0.068994,1.016446,0.083428,0.370297,0.032087,0.039369
9.160000,0.305194,-0.027354,0.483830,0.306723,0.000193,0.486799,0.001529,0.027547,0.002969,-0.061063,-0.002024,-0.009480,0.000080,-0.000294,-0.000002,-0.000318,-0.000021,-0.001256,0.181855,2.760608,0.296943,-0.212447,-0.004007,-0.030668,0.816828,-0.069208,1.027711,0.083296,0.373229,0.032226,0.030897
9.161000,0.305194,-0.027354,0.483830,0.306723,0.000193,0.486799,0.001529,0.027547,0.002969,-0.061066,-0.002024,-0.009480,-0.000105,-0.000303,-0.000110,0.001114,-0.000046,-0.001103,0.185619,2.760781,0.299124,-0.218190,-0.003956,-0.030974,0.816677,-0.069271,1.031728,0.085119,0.367610,0.033525,0.031220
9.162000,0.305194,-0.027353,0.483828,0.306723,0.000193,0.486799,0.001529,0.027546,0.002971,-0.061062,-0.002029,-0.009483,0.000043,0.000173,-0.000645,-0.000672,0.001700,-0.000757,0.182617,2.751138,0.309987,-0.211029,-0.007458,-0.031677,0.812949,-0.076518,1.023186,0.093280,0.373057,0.037101,0.031689
9.163000,0.305195,-0.027352,0.483828,0.306723,0.000193,0.486799,0.001528,0.027545,0.002971,-0.061067,-0.002029,-0.009486,0.000037,-0.000076,-0.000211,0.000595,0.000742,0.000672,0.182673,2.756039,0.301307,-0.216113,-0.005543,-0.034545,0.811580,-0.071961,1.026185,0.087604,0.368799,0.034854,0.034682
