time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.030000,0.306884,0.000234,0.486469,0.306893,0.000234,0.486469,0.306893,0.000215,0.486623,0.000009,0.000000,0.000000,-0.000083,-0.000342,-0.000017,-0.001482,0.001669,-0.005728,0.000000,0.000000,0.000000,-0.001424,0.011970,0.007976,0.030681,-0.033375,0.114563,0.030681,-0.033375,0.114563,0.005363,-0.036938,-0.023997,0.005363,-0.036938,-0.023997,-0.217354,-0.067509,0.086809,0.094943,0.082049,0.053390,-0.075375,-0.217354,-0.067509,0.086809,0.094943,0.082049,0.053390,-0.075375
0.031000,0.306883,0.000235,0.486465,0.306893,0.000235,0.486465,0.306893,0.000215,0.486623,0.000010,0.000000,0.000000,-0.000085,-0.000349,-0.000013,-0.001533,0.000943,-0.004920,0.000000,0.000000,0.000000,-0.001695,0.009950,0.003205,0.031876,-0.018853,0.098397,0.031876,-0.018853,0.098397,0.006437,-0.030899,-0.009669,0.006437,-0.030899,-0.009669,-0.199654,-0.056284,0.101625,0.081432,0.086663,0.046180,-0.090291,-0.199654,-0.056284,0.101625,0.081432,0.086663,0.046180,-0.090291
0.032000,0.306881,0.000238,0.486457,0.306893,0.000238,0.486457,0.306893,0.000215,0.486623,0.000012,0.000000,0.000000,-0.000091,-0.000365,-0.000019,-0.001103,0.002131,-0.006882,0.000000,0.000000,0.000000,0.002668,0.010517,0.003815,0.023462,-0.042624,0.137630,0.023462,-0.042624,0.137630,-0.011036,-0.032646,-0.011519,-0.011036,-0.032646,-0.011519,-0.209127,-0.071442,0.105133,0.100600,0.064342,0.049584,-0.088605,-0.209127,-0.071442,0.105133,0.100600,0.064342,0.049584,-0.088605
0.033000,0.306879,0.000240,0.486451,0.306893,0.000240,0.486451,0.306893,0.000215,0.486623,0.000014,0.000000,0.000000,-0.000096,-0.000374,-0.000025,-0.001779,0.002901,-0.007799,0.000000,0.000000,0.000000,0.007105,0.013147,0.004967,0.037283,-0.058021,0.155987,0.037283,-0.058021,0.155987,-0.028801,-0.040561,-0.015001,-0.028801,-0.040561,-0.015001,-0.214439,-0.082896,0.108328,0.118948,0.042012,0.062012,-0.083539,-0.214439,-0.082896,0.108328,0.118948,0.042012,0.062012,-0.083539
0.034000,0.306878,0.000242,0.486446,0.306893,0.000242,0.486446,0.306893,0.000215,0.486623,0.000015,0.000000,0.000000,-0.000096,-0.000388,-0.000024,-0.002794,0.002518,-0.006587,0.000000,0.000000,0.000000,0.005257,0.010089,0.002475,0.057721,-0.050351,0.131735,0.057721,-0.050351,0.131735,-0.021415,-0.031429,-0.007521,-0.021415,-0.031429,-0.007521,-0.207769,-0.063085,0.112939,0.100979,0.052446,0.055058,-0.092734,-0.207769,-0.063085,0.112939,0.100979,0.052446,0.055058,-0.092734
0.035000,0.306875,0.000243,0.486441,0.306893,0.000243,0.486441,0.306893,0.000215,0.486623,0.000018,0.000000,0.000000,-0.000100,-0.000398,-0.000027,-0.002774,0.002816,-0.005980,0.000000,0.000000,0.000000,0.002247,0.009996,0.005119,0.057632,-0.056319,0.119600,0.057632,-0.056319,0.119600,-0.009389,-0.031181,-0.015465,-0.009389,-0.031181,-0.015465,-0.216888,-0.059122,0.096418,0.094994,0.062914,0.053733,-0.084436,-0.216888,-0.059122,0.096418,0.094994,0.062914,0.053733,-0.084436
0.036000,0.306873,0.000245,0.486435,0.306893,0.000245,0.486435,0.306893,0.000215,0.486623,0.000020,0.000000,0.000000,-0.000106,-0.000407,-0.000031,-0.002675,0.002562,-0.005964,0.000000,0.000000,0.000000,0.002001,0.009955,0.005357,0.055875,-0.051239,0.119276,0.055875,-0.051239,0.119276,-0.008430,-0.031085,-0.016196,-0.008430,-0.031085,-0.016196,-0.216686,-0.059200,0.097299,0.094525,0.065235,0.053240,-0.084050,-0.216686,-0.059200,0.097299,0.094525,0.065235,0.053240,-0.084050
0.037000,0.306871,0.000248,0.486429,0.306893,0.000248,0.486429,0.306893,0.000215,0.486623,0.000022,0.000000,0.000000,-0.000109,-0.000416,-0.000036,-0.002404,0.002384,-0.005624,0.000000,0.000000,0.000000,0.000709,0.009743,0.003908,0.050698,-0.047673,0.112486,0.050698,-0.047673,0.112486,-0.003271,-0.030478,-0.011868,-0.003271,-0.030478,-0.011868,-0.212833,-0.057307,0.098900,0.090058,0.071858,0.050946,-0.089237,-0.212833,-0.057307,0.098900,0.090058,0.071858,0.050946,-0.089237
0.038000,0.306869,0.000250,0.486422,0.306893,0.000250,0.486422,0.306893,0.000215,0.486623,0.000024,0.000000,0.000000,-0.000113,-0.000431,-0.000044,-0.002286,0.001714,-0.005667,0.000000,0.000000,0.000000,0.000990,0.010219,0.004512,0.048575,-0.034277,0.113331,0.048575,-0.034277,0.113331,-0.004411,-0.031950,-0.013714,-0.004411,-0.031950,-0.013714,-0.211373,-0.059366,0.103324,0.091667,0.073918,0.052047,-0.087838,-0.211373,-0.059366,0.103324,0.091667,0.073918,0.052047,-0.087838
0.039000,0.306868,0.000254,0.486415,0.306893,0.000254,0.486415,0.306893,0.000215,0.486623,0.000025,0.000000,0.000000,-0.000116,-0.000444,-0.000049,-0.001064,0.002221,-0.005197,0.000000,0.000000,0.000000,0.000339,0.005924,0.004156,0.024302,-0.044413,0.103943,0.024302,-0.044413,0.103943,-0.001822,-0.019106,-0.012663,-0.001822,-0.019106,-0.012663,-0.215390,-0.047376,0.100211,0.071274,0.075277,0.033266,-0.089950,-0.215390,-0.047376,0.100211,0.071274,0.075277,0.033266,-0.089950
