time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
0.062000,0.306625,-0.000032,0.486517,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000107,0.000049,0.000304,-0.000163,-0.000662,0.000114,-0.003652,-0.001999,-0.003270,0.000000,0.000000,0.000000,0.001627,0.005250,-0.005038,0.047173,0.024900,0.063061,-0.006183,-0.020360,0.017974,0.025644,-0.032418,0.025266,0.056091,-0.000930,0.035807,-0.017982
0.063000,0.306622,-0.000034,0.486512,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000110,0.000052,0.000309,-0.000164,-0.000673,0.000122,-0.003584,-0.001740,-0.002619,0.000000,0.000000,0.000000,0.001088,0.003482,-0.005438,0.046843,0.022562,0.057046,-0.004301,-0.014206,0.019400,0.026344,-0.024448,0.024175,0.047047,0.000455,0.029054,-0.019406
0.064000,0.306618,-0.000034,0.486506,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000114,0.000052,0.000315,-0.000163,-0.000684,0.000117,-0.003718,-0.001512,-0.005005,0.000000,0.000000,0.000000,0.000446,0.009067,-0.003129,0.048575,0.020284,0.081501,-0.002050,-0.033787,0.011306,0.017551,-0.051322,0.016099,0.078419,0.002239,0.051151,-0.011326
0.065000,0.306614,-0.000036,0.486503,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000117,0.000054,0.000318,-0.000167,-0.000690,0.000121,-0.003400,-0.001372,-0.003685,0.000000,0.000000,0.000000,0.001391,0.005220,-0.002502,0.045727,0.019089,0.068653,-0.005371,-0.020340,0.009121,0.015001,-0.034334,0.016515,0.058531,-0.001337,0.035980,-0.009129
0.066000,0.306611,-0.000037,0.486500,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000120,0.000055,0.000321,-0.000167,-0.000691,0.000125,-0.003125,-0.001151,-0.003916,0.000000,0.000000,0.000000,0.000692,0.006022,-0.002549,0.043280,0.016981,0.071274,-0.002924,-0.023151,0.009295,0.014520,-0.038343,0.014205,0.062282,0.000666,0.038506,-0.009308
0.067000,0.306608,-0.000039,0.486494,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000124,0.000057,0.000327,-0.000169,-0.000704,0.000135,-0.003213,-0.001422,-0.003827,0.000000,0.000000,0.000000,0.001094,0.005769,-0.005261,0.044553,0.019897,0.070990,-0.004335,-0.022305,0.018819,0.024941,-0.037212,0.022897,0.061459,-0.000136,0.037897,-0.018830
0.068000,0.306604,-0.000041,0.486487,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000127,0.000059,0.000334,-0.000169,-0.000717,0.000135,-0.003727,-0.001321,-0.003493,0.000000,0.000000,0.000000,0.000908,0.003950,-0.002611,0.050023,0.019062,0.068311,-0.003685,-0.015978,0.009543,0.015413,-0.029174,0.015613,0.054532,0.000341,0.032491,-0.009550
0.069000,0.306601,-0.000042,0.486484,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000131,0.000059,0.000337,-0.000175,-0.000722,0.000136,-0.003414,-0.001053,-0.001432,0.000000,0.000000,0.000000,0.001882,-0.000688,-0.002205,0.047219,0.016466,0.048034,-0.007111,0.000242,0.008127,0.013195,-0.007144,0.016186,0.028371,-0.003640,0.013903,-0.008121
0.070000,0.306598,-0.000043,0.486478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000134,0.000060,0.000343,-0.000175,-0.000733,0.000138,-0.003564,-0.000906,-0.001909,0.000000,0.000000,0.000000,0.001256,0.000380,-0.002136,0.049060,0.015058,0.053394,-0.004922,-0.003527,0.007889,0.012521,-0.012271,0.014008,0.034906,-0.001746,0.018530,-0.007887
0.071000,0.306594,-0.000043,0.486473,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000137,0.000060,0.000348,-0.000175,-0.000742,0.000143,-0.003606,-0.000682,-0.002237,0.000000,0.000000,0.000000,0.000791,0.001712,-0.002908,0.049803,0.012842,0.057136,-0.003293,-0.008217,0.010606,0.014555,-0.018001,0.014033,0.041465,-0.000584,0.023704,-0.010609
0.072000,0.306590,-0.000045,0.486469,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000142,0.000062,0.000352,-0.000178,-0.000749,0.000146,-0.003698,-0.000668,-0.002394,0.000000,0.000000,0.000000,0.000989,0.000973,-0.001660,0.051141,0.012902,0.059160,-0.003995,-0.005651,0.006248,0.010217,-0.015834,0.011472,0.040011,-0.001271,0.021599,-0.006248
0.073000,0.306587,-0.000044,0.486464,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000145,0.000061,0.000357,-0.000181,-0.000754,0.000144,-0.003790,-0.000500,-0.002786,0.000000,0.000000,0.000000,0.000851,0.001965,-0.000712,0.052387,0.011146,0.063533,-0.003523,-0.009138,0.002924,0.006353,-0.020473,0.008206,0.045725,-0.001165,0.025735,-0.002927
0.074000,0.306584,-0.000044,0.486459,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000148,0.000062,0.000361,-0.000182,-0.000765,0.000140,-0.003442,-0.000028,-0.002510,0.000000,0.000000,0.000000,0.001214,0.001909,0.001298,0.049235,0.006442,0.061241,-0.004795,-0.008975,-0.004123,-0.002143,-0.020109,0.002580,0.044100,-0.003424,0.024713,0.004121
0.075000,0.306579,-0.000047,0.486455,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000152,0.000065,0.000366,-0.000182,-0.000768,0.000153,-0.004008,-0.000652,-0.003646,0.000000,0.000000,0.000000,0.000369,0.003169,-0.002629,0.055307,0.012976,0.073014,-0.001837,-0.013395,0.009661,0.013648,-0.027189,0.012386,0.054822,0.000905,0.031432,-0.009668
0.076000,0.306575,-0.000047,0.486451,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000157,0.000064,0.000370,-0.000184,-0.000777,0.000153,-0.004055,-0.000143,-0.003306,0.000000,0.000000,0.000000,0.000688,0.002539,-0.001580,0.056232,0.007832,0.070028,-0.002958,-0.011216,0.005988,0.008391,-0.023941,0.008887,0.051348,-0.001299,0.029190,-0.005993
0.077000,0.306572,-0.000046,0.486446,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000160,0.000063,0.000374,-0.000180,-0.000785,0.000150,-0.003238,-0.000811,-0.003757,0.000000,0.000000,0.000000,0.001374,0.004824,-0.002171,0.048346,0.014436,0.075013,-0.005350,-0.019241,0.008047,0.012494,-0.034778,0.014205,0.060771,-0.002296,0.035991,-0.008055
0.078000,0.306568,-0.000046,0.486438,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000164,0.000063,0.000383,-0.000181,-0.000804,0.000146,-0.003745,-0.000454,-0.003530,0.000000,0.000000,0.000000,0.001103,0.003197,0.000146,0.053834,0.010889,0.073594,-0.004405,-0.013602,-0.000073,0.003279,-0.027813,0.006630,0.055131,-0.002095,0.031388,0.000069
0.079000,0.306564,-0.000047,0.486436,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000167,0.000064,0.000385,-0.000185,-0.000806,0.000151,-0.003191,-0.001593,-0.003120,0.000000,0.000000,0.000000,0.003542,0.003597,-0.003927,0.048652,0.022365,0.069691,-0.012951,-0.015008,0.014196,0.021098,-0.028860,0.026538,0.054051,-0.008231,0.031351,-0.014194
0.080000,0.306561,-0.000045,0.486432,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000171,0.000062,0.000389,-0.000183,-0.000811,0.000143,-0.003328,-0.000641,-0.002716,0.000000,0.000000,0.000000,0.002191,0.001932,-0.000824,0.050393,0.012622,0.066052,-0.008215,-0.009192,0.003313,0.007205,-0.021627,0.012285,0.046733,-0.005545,0.025591,-0.003311
0.081000,0.306556,-0.000045,0.486428,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000175,0.000062,0.000393,-0.000187,-0.000817,0.000147,-0.003358,-0.000466,-0.002469,0.000000,0.000000,0.000000,0.001521,0.000744,-0.000928,0.051115,0.010898,0.064004,-0.005882,-0.005056,0.003689,0.007042,-0.016742,0.010336,0.041714,-0.003577,0.021427,-0.003686
0.082000,0.306553,-0.000045,0.486423,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000178,0.000062,0.000398,-0.000188,-0.000827,0.000141,-0.003172,-0.001042,-0.002502,0.000000,0.000000,0.000000,0.003784,0.001533,-0.001145,0.049561,0.016638,0.064835,-0.013805,-0.007848,0.004432,0.009569,-0.020038,0.018351,0.044704,-0.010289,0.023965,-0.004424
0.083000,0.306549,-0.000045,0.486420,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000182,0.000063,0.000401,-0.000185,-0.000828,0.000147,-0.003294,-0.000842,-0.001587,0.000000,0.000000,0.000000,0.002040,-0.001184,-0.002709,0.051161,0.014674,0.055953,-0.007694,0.001659,0.009920,0.014437,-0.007543,0.017261,0.031193,-0.004601,0.014009,-0.009911
0.084000,0.306547,-0.000045,0.486412,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000185,0.000063,0.000409,-0.000186,-0.000844,0.000145,-0.002746,-0.000751,-0.003618,0.000000,0.000000,0.000000,0.001938,0.005111,-0.001614,0.045961,0.013799,0.077041,-0.007341,-0.020422,0.006084,0.010341,-0.036965,0.014015,0.062622,-0.004418,0.036851,-0.006091
0.085000,0.306542,-0.000043,0.486408,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000189,0.000060,0.000413,-0.000187,-0.000852,0.000134,-0.002531,0.000506,-0.004038,0.000000,0.000000,0.000000,0.000219,0.006213,0.003636,0.044230,0.000970,0.081700,-0.001329,-0.024302,-0.012323,-0.012022,-0.042561,-0.007459,0.068500,-0.001096,0.040787,0.012308
0.086000,0.306539,-0.000045,0.486402,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000193,0.000063,0.000418,-0.000187,-0.000861,0.000143,-0.002646,-0.000231,-0.003783,0.000000,0.000000,0.000000,0.000938,0.005178,-0.000260,0.045715,0.008585,0.079668,-0.003847,-0.020706,0.001340,0.003983,-0.038100,0.006475,0.064123,-0.002020,0.037316,-0.001350
0.087000,0.306536,-0.000044,0.486401,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000196,0.000062,0.000420,-0.000188,-0.000862,0.000142,-0.002068,0.000233,-0.001666,0.000000,0.000000,0.000000,0.000499,0.001400,-0.000000,0.040273,0.003846,0.058679,-0.002310,-0.007489,0.000428,0.001607,-0.019269,0.003184,0.040311,-0.001489,0.021115,-0.000430
0.088000,0.306532,-0.000042,0.486395,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000200,0.000060,0.000426,-0.000191,-0.000874,0.000135,-0.002345,0.000887,-0.001854,0.000000,0.000000,0.000000,0.000217,0.000823,0.003068,0.043448,-0.002912,0.061160,-0.001330,-0.005502,-0.010333,-0.011233,-0.017543,-0.007334,0.039892,-0.001926,0.020021,0.010331
0.089000,0.306528,-0.000042,0.486392,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000204,0.000060,0.000428,-0.000190,-0.000877,0.000134,-0.002632,0.000489,-0.001083,0.000000,0.000000,0.000000,0.000641,-0.000865,0.001943,0.046692,0.001098,0.053670,-0.002813,0.000398,-0.006401,-0.006070,-0.008828,-0.002188,0.030853,-0.002570,0.014143,0.006404
0.090000,0.306525,-0.000042,0.486385,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000206,0.000060,0.000436,-0.000195,-0.000890,0.000134,-0.002647,0.000358,-0.002087,0.000000,0.000000,0.000000,0.000706,0.000992,0.000509,0.047108,0.002397,0.064443,-0.003054,-0.006141,-0.001382,-0.000650,-0.018613,0.001958,0.042535,-0.002537,0.021711,0.001381
0.091000,0.306521,-0.000041,0.486381,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000210,0.000059,0.000440,-0.000195,-0.000898,0.000133,-0.002789,0.000747,-0.001841,0.000000,0.000000,0.000000,0.000107,0.000280,0.001071,0.048912,-0.001589,0.062415,-0.000960,-0.003677,-0.003350,-0.003847,-0.015241,-0.002230,0.039335,-0.001282,0.019450,0.003349
0.092000,0.306519,-0.000042,0.486374,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000213,0.000059,0.000447,-0.000190,-0.000910,0.000129,-0.003415,0.000449,-0.004179,0.000000,0.000000,0.000000,-0.000533,0.005067,0.002496,0.055455,0.001426,0.086520,0.001293,-0.020463,-0.008351,-0.007925,-0.038430,-0.006369,0.068333,0.001618,0.039729,0.008336
0.093000,0.306515,-0.000042,0.486370,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000216,0.000060,0.000450,-0.000189,-0.000915,0.000125,-0.003357,0.000189,-0.003252,0.000000,0.000000,0.000000,-0.000383,0.002954,0.002049,0.055213,0.004068,0.077558,0.000774,-0.013083,-0.006797,-0.005555,-0.028317,-0.004037,0.056683,0.001651,0.031512,0.006787
0.094000,0.306512,-0.000044,0.486366,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000219,0.000061,0.000455,-0.000188,-0.000924,0.000137,-0.003121,0.000038,-0.002903,0.000000,0.000000,0.000000,-0.001079,0.002518,-0.000776,0.053130,0.005738,0.074535,0.003212,-0.011586,0.003127,0.004879,-0.026219,0.001798,0.053498,0.004432,0.029303,-0.003138
0.095000,0.306509,-0.000042,0.486361,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000222,0.000059,0.000460,-0.000193,-0.000931,0.000137,-0.003275,0.000589,-0.002979,0.000000,0.000000,0.000000,-0.000287,0.002284,0.000252,0.054977,0.000037,0.075794,0.000425,-0.010787,-0.000471,-0.000473,-0.025513,-0.000641,0.053522,0.000446,0.029007,0.000464
0.096000,0.306506,-0.000041,0.486357,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000225,0.000059,0.000463,-0.000189,-0.000936,0.000127,-0.002892,0.000528,-0.003745,0.000000,0.000000,0.000000,-0.000778,0.004909,0.002047,0.051452,0.000599,0.083798,0.002158,-0.019987,-0.006786,-0.006614,-0.037754,-0.006145,0.066081,0.002306,0.038171,0.006770
0.097000,0.306503,-0.000042,0.486354,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000228,0.000060,0.000466,-0.000193,-0.000938,0.000129,-0.003120,-0.000135,-0.002753,0.000000,0.000000,0.000000,-0.000099,0.001858,0.000983,0.054051,0.007305,0.074176,-0.000231,-0.009314,-0.003052,-0.000812,-0.023690,0.000387,0.051173,0.001324,0.027199,0.003046
0.098000,0.306499,-0.000042,0.486349,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000233,0.000059,0.000472,-0.000193,-0.000950,0.000133,-0.003241,0.000164,-0.005536,0.000000,0.000000,0.000000,-0.000318,0.009410,-0.000617,0.055659,0.004288,0.102550,0.000533,-0.035785,0.002557,0.003869,-0.058705,0.002819,0.091276,0.001461,0.056490,-0.002582
0.099000,0.306496,-0.000041,0.486343,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000235,0.000059,0.000478,-0.000195,-0.000963,0.000132,-0.002763,0.000081,-0.006267,0.000000,0.000000,0.000000,0.000471,0.012137,-0.000970,0.051165,0.005076,0.110465,-0.002234,-0.045369,0.003792,0.005349,-0.071465,0.005911,0.104042,-0.001137,0.065819,-0.003820
0.100000,0.306494,-0.000042,0.486342,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000238,0.000059,0.000479,-0.000191,-0.000963,0.000127,-0.002463,0.000041,-0.005015,0.000000,0.000000,0.000000,0.000101,0.009283,0.001736,0.048444,0.005530,0.098068,-0.000926,-0.035378,-0.005695,-0.003993,-0.058050,-0.001563,0.087852,0.000270,0.054178,0.005672
0.101000,0.306490,-0.000041,0.486336,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000242,0.000059,0.000485,-0.000192,-0.000971,0.000129,-0.002572,0.000128,-0.005982,0.000000,0.000000,0.000000,-0.000546,0.011466,0.000896,0.049928,0.004574,0.108283,0.001335,-0.043044,-0.002749,-0.001352,-0.068653,-0.001409,0.100530,0.002330,0.063046,0.002718
0.102000,0.306487,-0.000042,0.486331,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000245,0.000059,0.000490,-0.000189,-0.000981,0.000135,-0.002207,0.000085,-0.006358,0.000000,0.000000,0.000000,-0.000363,0.013190,-0.001370,0.046516,0.005050,0.112537,0.000704,-0.049107,0.005198,0.006745,-0.076578,0.004810,0.108170,0.001795,0.068756,-0.005232
0.103000,0.306484,-0.000041,0.486329,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000247,0.000058,0.000491,-0.000190,-0.000980,0.000128,-0.001675,0.000238,-0.004522,0.000000,0.000000,0.000000,-0.000634,0.008911,0.000463,0.041478,0.003423,0.094359,0.001648,-0.034127,-0.001237,-0.000192,-0.056739,-0.000935,0.083967,0.002394,0.051132,0.001212
0.104000,0.306482,-0.000041,0.486326,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000250,0.000058,0.000495,-0.000192,-0.000988,0.000125,-0.001989,-0.000022,-0.004126,0.000000,0.000000,0.000000,-0.000026,0.008005,0.000899,0.044841,0.006059,0.090787,-0.000488,-0.030981,-0.002772,-0.000913,-0.051963,0.000359,0.079564,0.000815,0.048384,0.002751
0.105000,0.306480,-0.000043,0.486321,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000252,0.000060,0.000500,-0.000191,-0.000995,0.000127,-0.001328,-0.000367,-0.003437,0.000000,0.000000,0.000000,0.000378,0.006252,-0.000114,0.038441,0.009670,0.084397,-0.001895,-0.024869,0.000780,0.003749,-0.044870,0.005043,0.069618,0.000162,0.040362,-0.000794
0.106000,0.306477,-0.000040,0.486318,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000255,0.000058,0.000503,-0.000188,-0.000997,0.000130,-0.001821,0.000311,-0.003799,0.000000,0.000000,0.000000,-0.001390,0.006845,-0.001052,0.043730,0.002679,0.088243,0.004303,-0.026948,0.004072,0.004882,-0.047309,0.000687,0.074181,0.004884,0.043888,-0.004095
0.107000,0.306474,-0.000041,0.486316,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000257,0.000058,0.000505,-0.000191,-0.001000,0.000131,-0.002155,0.000015,-0.003597,0.000000,0.000000,0.000000,-0.000071,0.005854,-0.000158,0.047300,0.005683,0.086479,-0.000326,-0.023488,0.000945,0.002688,-0.042746,0.002747,0.070342,0.000891,0.041029,-0.000961
0.108000,0.306472,-0.000041,0.486310,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000260,0.000059,0.000510,-0.000187,-0.001009,0.000129,-0.002088,0.000022,-0.002480,0.000000,0.000000,0.000000,-0.000506,0.002885,-0.000058,0.046831,0.005669,0.075832,0.001211,-0.013126,0.000590,0.002325,-0.029166,0.001404,0.054886,0.002419,0.029634,-0.000601
0.109000,0.306470,-0.000043,0.486307,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000262,0.000060,0.000514,-0.000189,-0.001016,0.000135,-0.001740,-0.000377,-0.002091,0.000000,0.000000,0.000000,0.000517,0.003067,-0.001365,0.043617,0.009800,0.072307,-0.002373,-0.013783,0.005185,0.008194,-0.029247,0.008539,0.053479,-0.000298,0.029304,-0.005191
0.110000,0.306468,-0.000041,0.486303,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000264,0.000059,0.000518,-0.000187,-0.001022,0.000133,-0.001412,0.000048,-0.002783,0.000000,0.000000,0.000000,-0.000950,0.004622,-0.000803,0.040469,0.005396,0.079617,0.002764,-0.019244,0.003209,0.004861,-0.037450,0.002063,0.061993,0.003915,0.034743,-0.003226
0.111000,0.306465,-0.000041,0.486300,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000267,0.000058,0.000521,-0.000189,-0.001026,0.000131,-0.002188,0.000179,-0.002287,0.000000,0.000000,0.000000,-0.000380,0.002581,0.000793,0.048553,0.004028,0.074968,0.000764,-0.012111,-0.002384,-0.001155,-0.027616,-0.000917,0.053682,0.001630,0.028908,0.002375
0.112000,0.306463,-0.000040,0.486294,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000269,0.000057,0.000527,-0.000189,-0.001041,0.000129,-0.002855,0.000447,-0.004048,0.000000,0.000000,0.000000,-0.000455,0.006832,0.001466,0.055431,0.001238,0.093184,0.001027,-0.027035,-0.004745,-0.004372,-0.047091,-0.003689,0.078085,0.001314,0.046878,0.004726
0.113000,0.306461,-0.000039,0.486291,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000271,0.000056,0.000530,-0.000185,-0.001047,0.000131,-0.002316,0.000502,-0.004180,0.000000,0.000000,0.000000,-0.001551,0.006866,0.000542,0.050235,0.000628,0.094827,0.004873,-0.027172,-0.001507,-0.001331,-0.048546,-0.004332,0.078337,0.005027,0.046061,0.001483
0.114000,0.306458,-0.000040,0.486286,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000273,0.000058,0.000535,-0.000182,-0.001056,0.000132,-0.002737,0.000165,-0.003816,0.000000,0.000000,0.000000,-0.001034,0.005149,-0.001178,0.054705,0.004117,0.091685,0.003073,-0.021189,0.004518,0.005768,-0.040881,0.002347,0.071425,0.003955,0.040740,-0.004535
0.115000,0.306456,-0.000040,0.486284,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000276,0.000057,0.000537,-0.000184,-0.001058,0.000127,-0.003059,0.000231,-0.002440,0.000000,0.000000,0.000000,-0.000924,0.001898,0.001231,0.058154,0.003438,0.078055,0.002684,-0.009815,-0.003927,-0.002883,-0.024755,-0.003564,0.054038,0.003425,0.028903,0.003918
0.116000,0.306454,-0.000041,0.486277,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000277,0.000058,0.000544,-0.000184,-0.001073,0.000132,-0.002613,-0.000016,-0.004352,0.000000,0.000000,0.000000,-0.000614,0.006991,0.000536,0.053881,0.005964,0.097913,0.001597,-0.027690,-0.001482,0.000341,-0.049445,-0.000241,0.080775,0.002877,0.047617,0.001462
0.117000,0.306453,-0.000040,0.486272,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000279,0.000058,0.000549,-0.000184,-0.001084,0.000133,-0.002335,0.000118,-0.004428,0.000000,0.000000,0.000000,-0.000612,0.007931,0.000407,0.051272,0.004591,0.099162,0.001592,-0.031012,-0.001027,0.000379,-0.053569,-0.000363,0.084363,0.002584,0.050499,0.001004
0.118000,0.306451,-0.000040,0.486269,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000281,0.000057,0.000552,-0.000179,-0.001089,0.000131,-0.002031,0.000313,-0.004532,0.000000,0.000000,0.000000,-0.000994,0.008275,-0.000956,0.048363,0.002570,0.100526,0.002941,-0.032231,0.003741,0.004520,-0.055665,0.001383,0.085857,0.003503,0.051221,-0.003766
0.119000,0.306449,-0.000038,0.486263,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000283,0.000055,0.000558,-0.000181,-0.001100,0.000121,-0.002391,0.000551,-0.006569,0.000000,0.000000,0.000000,-0.000658,0.012929,0.002173,0.052183,0.000021,0.121462,0.001760,-0.048553,-0.007243,-0.007242,-0.077891,-0.006368,0.112555,0.001803,0.070184,0.007208
0.120000,0.306448,-0.000039,0.486261,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000283,0.000056,0.000560,-0.000184,-0.001103,0.000127,-0.001887,0.000066,-0.005586,0.000000,0.000000,0.000000,0.000193,0.010712,0.000499,0.047199,0.004939,0.111839,-0.001228,-0.040801,-0.001366,0.000151,-0.067923,0.001511,0.099623,-0.000157,0.060539,0.001340
0.121000,0.306446,-0.000039,0.486255,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000286,0.000057,0.000566,-0.000184,-0.001116,0.000129,-0.002125,-0.000264,-0.005871,0.000000,0.000000,0.000000,0.000728,0.011790,-0.000854,0.049814,0.008320,0.115267,-0.003100,-0.044613,0.003374,0.005932,-0.072394,0.007292,0.105388,-0.001319,0.065198,-0.003400
0.122000,0.306443,-0.000036,0.486251,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000288,0.000054,0.000570,-0.000180,-0.001123,0.000123,-0.002694,0.000629,-0.005152,0.000000,0.000000,0.000000,-0.000919,0.009389,0.000325,0.055774,-0.000916,0.108480,0.002678,-0.036229,-0.000768,-0.001066,-0.060962,-0.002761,0.094549,0.002511,0.057478,0.000740
0.123000,0.306442,-0.000036,0.486248,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000289,0.000053,0.000573,-0.000179,-0.001129,0.000119,-0.002261,0.000540,-0.005025,0.000000,0.000000,0.000000,-0.000848,0.009285,0.001283,0.051556,-0.000092,0.107536,0.002433,-0.035884,-0.004133,-0.004171,-0.060988,-0.004689,0.093229,0.002444,0.056165,0.004106
0.124000,0.306442,-0.000034,0.486243,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000290,0.000052,0.000578,-0.000179,-0.001141,0.000120,-0.001494,0.000805,-0.003933,0.000000,0.000000,0.000000,-0.000519,0.007978,0.001568,0.043954,-0.002876,0.097102,0.001280,-0.031345,-0.005128,-0.006016,-0.054407,-0.005476,0.082800,0.000703,0.049113,0.005106
0.125000,0.306439,-0.000036,0.486237,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000293,0.000054,0.000584,-0.000181,-0.001152,0.000120,-0.001818,-0.000128,-0.004741,0.000000,0.000000,0.000000,0.000463,0.009706,0.000276,0.047463,0.006653,0.105767,-0.002166,-0.037428,-0.000607,0.001441,-0.062624,0.003278,0.093420,-0.000735,0.056690,0.000585
0.126000,0.306438,-0.000032,0.486233,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.000294,0.000050,0.000588,-0.000173,-0.001161,0.000112,-0.002012,0.001217,-0.004021,0.000000,0.000000,0.000000,-0.002391,0.007197,0.002580,0.049490,-0.007193,0.099007,0.007848,-0.028673,-0.008694,-0.010919,-0.051461,-0.014070,0.081725,0.006363,0.047774,0.008664
