time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
11.246000,0.307270,-0.000209,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000119,0.000604,-0.000102,0.000606,0.000183,-0.000035,0.000450,0.000308,0.000000,0.000000,0.000000,-0.000059,-0.000518,0.003703,2.317760,0.050353,0.295809,-0.000102,0.003631,-0.012411,0.003544,0.267747,0.008136,0.434272,0.010670,0.509963,0.012410
11.247000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000104,0.000607,0.000192,0.000098,-0.000363,0.000489,0.000000,0.000000,0.000000,0.000198,-0.001140,0.000148,2.314813,0.067868,0.291981,-0.001003,0.005809,0.000057,0.021400,0.270649,0.023303,0.429905,0.013427,0.506831,-0.000060
11.248000,0.307270,-0.000211,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000099,0.000603,0.000191,-0.000078,0.000110,-0.000200,0.000000,0.000000,0.000000,-0.000261,0.000354,0.000778,2.318504,0.058291,0.306623,0.000616,0.000570,-0.002152,0.016248,0.261474,0.017477,0.442538,0.013038,0.514137,0.002152
11.249000,0.307270,-0.000211,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000098,0.000603,0.000191,0.000048,0.000073,-0.000333,0.000000,0.000000,0.000000,-0.000173,0.000885,-0.001177,2.315998,0.058840,0.309277,0.000310,-0.001289,0.004690,0.023258,0.258416,0.022709,0.445328,0.012832,0.515705,-0.004689
11.250000,0.307269,-0.000210,0.486168,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000607,-0.000102,0.000600,0.000192,-0.000223,0.000092,-0.000592,0.000000,0.000000,0.000000,0.000089,0.001146,-0.001768,2.321678,0.058010,0.315246,-0.000617,-0.002213,0.006764,0.025076,0.256523,0.024561,0.449806,0.011727,0.518351,-0.006764
11.251000,0.307270,-0.000210,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000605,-0.000103,0.000605,0.000195,0.000007,0.000061,0.000175,0.000000,0.000000,0.000000,0.000059,-0.000442,-0.000704,2.316981,0.058819,0.298794,-0.000513,0.003362,0.003050,0.021610,0.266440,0.022125,0.435851,0.012008,0.510336,-0.003051
11.252000,0.307270,-0.000210,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000604,-0.000100,0.000607,0.000188,-0.000009,0.000041,0.000551,0.000000,0.000000,0.000000,0.000037,-0.001408,0.001735,2.317197,0.059301,0.290873,-0.000430,0.006746,-0.005507,0.013201,0.272292,0.016171,0.428751,0.012209,0.506296,0.005505
11.253000,0.307270,-0.000210,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000606,-0.000101,0.000600,0.000187,0.000057,-0.000016,-0.000287,0.000000,0.000000,0.000000,-0.000178,0.001062,0.001428,2.315735,0.060181,0.308700,0.000319,-0.001918,-0.004437,0.014540,0.257922,0.016682,0.445653,0.013142,0.516225,0.004438
11.254000,0.307270,-0.000213,0.486168,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000123,0.000606,-0.000103,0.000600,0.000195,0.000038,-0.000623,-0.000192,0.000000,0.000000,0.000000,0.001109,0.000708,-0.000950,2.316111,0.073797,0.306814,-0.004191,-0.000677,0.003910,0.027078,0.259795,0.030214,0.443571,0.011480,0.514901,-0.003912
11.255000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000096,0.000603,0.000194,-0.000059,0.000359,0.000311,0.000000,0.000000,0.000000,-0.001184,-0.000464,-0.001221,2.318172,0.053197,0.296109,0.003854,0.003431,0.004857,0.021692,0.267516,0.018486,0.434666,0.015190,0.510281,-0.004856
11.256000,0.307271,-0.000211,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000121,0.000605,-0.000102,0.000601,0.000197,0.000409,-0.000104,-0.000027,0.000000,0.000000,0.000000,0.000301,0.000388,-0.001939,2.308132,0.062692,0.303219,-0.001362,0.000443,0.007377,0.027128,0.260805,0.027047,0.439724,0.011965,0.511786,-0.007378
11.257000,0.307270,-0.000210,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000605,-0.000097,0.000605,0.000193,-0.000090,0.000445,0.000019,0.000000,0.000000,0.000000,-0.000890,-0.000628,0.000864,2.318829,0.051188,0.301920,0.002824,0.004012,-0.002445,0.013771,0.266413,0.013394,0.436914,0.013752,0.510347,0.002445
11.258000,0.307270,-0.000212,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000122,0.000603,-0.000104,0.000613,0.000198,-0.000017,-0.000630,0.000470,0.000000,0.000000,0.000000,0.001046,-0.001803,-0.000638,2.317025,0.073821,0.291955,-0.003972,0.008152,0.002827,0.026002,0.273339,0.029302,0.427829,0.011703,0.504951,-0.002833
11.259000,0.307270,-0.000210,0.486168,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000607,-0.000099,0.000602,0.000189,-0.000110,0.000345,-0.000914,0.000000,0.000000,0.000000,-0.000246,0.002040,0.003042,2.319271,0.053098,0.321534,0.000565,-0.005333,-0.010080,0.006723,0.251101,0.010212,0.455586,0.011912,0.521512,0.010082
11.260000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000098,0.000610,0.000193,-0.000032,0.000059,0.000594,0.000000,0.000000,0.000000,-0.000165,-0.001610,0.000250,2.317714,0.059380,0.289588,0.000281,0.007467,-0.000295,0.018440,0.273489,0.019383,0.427487,0.012927,0.505572,0.000293
11.261000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000121,0.000605,-0.000100,0.000603,0.000187,0.000114,0.000072,0.000005,0.000000,0.000000,0.000000,0.000488,0.000370,0.000329,2.314465,0.058847,0.302308,-0.002007,0.000515,-0.000590,0.017979,0.262128,0.020614,0.440035,0.010528,0.512963,0.000589
11.262000,0.307270,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000104,0.000605,0.000199,0.000076,-0.000476,0.000003,0.000000,0.000000,0.000000,0.000720,0.000246,-0.003526,2.315350,0.070496,0.302122,-0.002833,0.000954,0.012938,0.035089,0.262758,0.034562,0.439620,0.012124,0.512698,-0.012940
11.263000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000101,0.000606,0.000194,-0.000070,0.000256,-0.000040,0.000000,0.000000,0.000000,0.000324,-0.000166,-0.000844,2.318492,0.055304,0.302981,-0.001437,0.002401,0.003536,0.021018,0.264424,0.021978,0.438984,0.010344,0.511985,-0.003538
11.266000,0.307269,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000605,-0.000099,0.000604,0.000193,-0.000234,-0.000151,0.000123,0.000000,0.000000,0.000000,-0.000167,-0.000145,0.000945,2.321813,0.064026,0.299960,0.000289,0.002317,-0.002730,0.017436,0.265777,0.019169,0.438068,0.013918,0.512498,0.002729
11.267000,0.307269,-0.000212,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000605,-0.000098,0.000603,0.000197,-0.000213,-0.000040,0.000058,0.000000,0.000000,0.000000,-0.000266,0.000174,-0.001738,2.321477,0.061758,0.301305,0.000638,0.001199,0.006671,0.026140,0.264194,0.024834,0.439778,0.013771,0.513667,-0.006672
11.268000,0.307269,-0.000212,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000122,0.000602,-0.000101,0.000611,0.000199,-0.000134,-0.000198,0.000689,0.000000,0.000000,0.000000,-0.000178,-0.002063,-0.002224,2.320050,0.064841,0.287392,0.000320,0.009055,0.008379,0.028795,0.276111,0.027273,0.425158,0.014096,0.504284,-0.008382
11.269000,0.307270,-0.000212,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000602,-0.000099,0.000610,0.000200,0.000153,-0.000192,0.000380,0.000000,0.000000,0.000000,0.000038,-0.000819,-0.001048,2.314004,0.065042,0.293578,-0.000430,0.004696,0.004268,0.024745,0.268926,0.024957,0.431663,0.013398,0.507915,-0.004270
11.270000,0.307270,-0.000212,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000121,0.000602,-0.000105,0.000611,0.000196,0.000236,0.000004,0.000581,0.000000,0.000000,0.000000,0.001096,-0.001433,0.001159,2.312006,0.060657,0.289360,-0.004149,0.006847,-0.003468,0.015659,0.272066,0.020684,0.427265,0.008773,0.504971,0.003463
11.271000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000121,0.000603,-0.000099,0.000609,0.000192,-0.000155,0.000273,-0.000274,0.000000,0.000000,0.000000,-0.000498,0.000252,0.002070,2.320399,0.055126,0.307225,0.001445,0.000945,-0.006667,0.010761,0.261959,0.012667,0.442685,0.013211,0.514211,0.006668
11.272000,0.307270,-0.000211,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000098,0.000603,0.000193,-0.000033,0.000011,-0.000567,0.000000,0.000000,0.000000,-0.000331,0.001756,0.000314,2.317722,0.060380,0.313905,0.000863,-0.004339,-0.000520,0.018523,0.254208,0.019136,0.450785,0.013722,0.519523,0.000522
11.273000,0.307269,-0.000213,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000123,0.000606,-0.000100,0.000603,0.000197,-0.000141,-0.000302,-0.000493,0.000000,0.000000,0.000000,0.000377,0.001026,-0.001454,2.320024,0.067353,0.312680,-0.001618,-0.001783,0.005677,0.026867,0.257490,0.027549,0.447947,0.012694,0.517346,-0.005678
11.274000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000097,0.000611,0.000194,0.000062,0.000229,0.000241,0.000000,0.000000,0.000000,-0.000583,-0.000523,-0.000953,2.315556,0.055831,0.296700,0.001748,0.003664,0.003916,0.021560,0.267170,0.020166,0.434373,0.013639,0.509549,-0.003916
11.275000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000098,0.000610,0.000195,0.000041,0.000203,0.000161,0.000000,0.000000,0.000000,-0.000152,-0.000348,0.000348,2.316239,0.056532,0.298303,0.000238,0.003048,-0.000631,0.017229,0.266168,0.018247,0.435833,0.012286,0.510448,0.000630
11.276000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000121,0.000604,-0.000102,0.000607,0.000192,-0.000094,0.000007,-0.000177,0.000000,0.000000,0.000000,0.000101,0.000563,0.001879,2.319220,0.060387,0.305477,-0.000659,-0.000148,-0.005999,0.013045,0.261221,0.016340,0.442804,0.012213,0.514903,0.005999
11.277000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000099,0.000605,0.000191,0.000144,0.000133,-0.000005,0.000000,0.000000,0.000000,-0.000136,0.000138,0.001810,2.314008,0.057926,0.302203,0.000180,0.001334,-0.005762,0.012526,0.262910,0.015113,0.439106,0.012532,0.512036,0.005761
11.278000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000102,0.000606,0.000189,-0.000039,-0.000093,0.000147,0.000000,0.000000,0.000000,0.000303,-0.000228,0.001084,2.317833,0.062129,0.299051,-0.001367,0.002613,-0.003226,0.016352,0.265744,0.019367,0.436830,0.011864,0.511285,0.003224
11.279000,0.307269,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000101,0.000607,0.000197,-0.000112,-0.000472,0.000269,0.000000,0.000000,0.000000,-0.000428,-0.000709,-0.002613,2.319396,0.070468,0.296387,0.001194,0.004302,0.009738,0.031883,0.268492,0.029448,0.434079,0.016152,0.509692,-0.009739
11.280000,0.307269,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000121,0.000605,-0.000104,0.000603,0.000196,-0.000032,0.000138,-0.000450,0.000000,0.000000,0.000000,0.000550,0.001468,-0.001628,2.317904,0.057622,0.311390,-0.002239,-0.003329,0.006288,0.024483,0.256018,0.025247,0.448611,0.010027,0.518334,-0.006288
11.281000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000099,0.000606,0.000193,0.000050,0.000010,-0.000063,0.000000,0.000000,0.000000,-0.000468,-0.000323,-0.000739,2.316038,0.060341,0.303521,0.001343,0.002949,0.003165,0.022194,0.264431,0.021391,0.438374,0.014184,0.510967,-0.003165
11.282000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000099,0.000607,0.000193,0.000141,0.000270,0.000029,0.000000,0.000000,0.000000,0.000128,0.000022,0.001047,2.314195,0.055072,0.301321,-0.000745,0.001743,-0.003084,0.014326,0.263620,0.016731,0.438304,0.011002,0.511590,0.003083
11.283000,0.307269,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000099,0.000605,0.000192,0.000022,0.000230,-0.000244,0.000000,0.000000,0.000000,0.000323,0.000572,0.001443,2.316714,0.055912,0.307084,-0.001426,-0.000184,-0.004475,0.013194,0.260306,0.016503,0.443278,0.010501,0.514555,0.004474
11.284000,0.307269,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000102,0.000606,0.000190,0.000015,-0.000121,-0.000162,0.000000,0.000000,0.000000,0.000167,0.000381,0.001281,2.316878,0.062709,0.305432,-0.000892,0.000482,-0.003916,0.015841,0.261505,0.018733,0.441851,0.012462,0.513777,0.003915
11.285000,0.307269,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000122,0.000604,-0.000100,0.000607,0.000194,-0.000076,-0.000251,0.000063,0.000000,0.000000,0.000000,0.000112,-0.000303,-0.000177,2.318816,0.066038,0.300660,-0.000691,0.002882,0.001204,0.021987,0.265669,0.023299,0.437445,0.013353,0.511366,-0.001205
11.286000,0.307270,-0.000213,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000602,-0.000099,0.000611,0.000196,0.000057,-0.000218,0.000760,0.000000,0.000000,0.000000,-0.000163,-0.002110,-0.001610,2.315829,0.065587,0.285969,0.000274,0.009218,0.006222,0.026867,0.276064,0.026021,0.423782,0.014211,0.503107,-0.006225
11.287000,0.307270,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000098,0.000607,0.000196,0.000087,0.000086,-0.000119,0.000000,0.000000,0.000000,-0.000264,0.000501,-0.001392,2.315266,0.059217,0.304274,0.000629,0.000067,0.005460,0.024147,0.261201,0.023155,0.441510,0.013230,0.513754,-0.005460
11.288000,0.307270,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000099,0.000606,0.000197,-0.000049,0.000047,-0.000151,0.000000,0.000000,0.000000,0.000217,0.000097,-0.000053,2.318021,0.060026,0.305260,-0.001058,0.001479,0.000774,0.019710,0.262730,0.021297,0.440921,0.011723,0.513007,-0.000775
11.289000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000098,0.000608,0.000192,-0.000011,0.000427,0.000142,0.000000,0.000000,0.000000,-0.000046,-0.000255,0.001661,2.317347,0.051851,0.298806,-0.000135,0.002716,-0.005236,0.011185,0.265849,0.013729,0.436546,0.010939,0.511057,0.005235
11.290000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000097,0.000606,0.000189,0.000128,-0.000150,-0.000056,0.000000,0.000000,0.000000,-0.000472,0.000150,0.001724,2.314251,0.063720,0.303227,0.001362,0.001291,-0.005468,0.014601,0.262590,0.016372,0.439663,0.014931,0.512220,0.005468
11.291000,0.307269,-0.000211,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000606,-0.000098,0.000603,0.000189,-0.000120,-0.000179,-0.000628,0.000000,0.000000,0.000000,0.000127,0.001544,-0.000154,2.319639,0.064293,0.315309,-0.000739,-0.003594,0.001107,0.021353,0.254813,0.022694,0.450951,0.012938,0.519306,-0.001106
11.292000,0.307269,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000122,0.000604,-0.000098,0.000607,0.000194,-0.000010,0.000052,0.000322,0.000000,0.000000,0.000000,0.000085,-0.000735,-0.001513,2.317518,0.059716,0.295638,-0.000593,0.004392,0.005877,0.024716,0.268523,0.024476,0.433397,0.012111,0.509142,-0.005879
11.293000,0.307269,-0.000210,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000120,0.000604,-0.000101,0.000607,0.000191,-0.000028,0.000163,-0.000027,0.000000,0.000000,0.000000,-0.000146,-0.000170,-0.000689,2.317835,0.056736,0.302613,0.000210,0.002418,0.002984,0.020904,0.264455,0.020888,0.438706,0.012293,0.511795,-0.002984
11.294000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000101,0.000609,0.000194,0.000003,-0.000030,0.000224,0.000000,0.000000,0.000000,0.000499,-0.000433,-0.000616,2.317154,0.060949,0.297102,-0.002049,0.003343,0.002739,0.021955,0.266970,0.023684,0.435089,0.010920,0.510243,-0.002741
11.295000,0.307270,-0.000211,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000121,0.000603,-0.000100,0.000614,0.000190,0.000159,-0.000191,0.000215,0.000000,0.000000,0.000000,0.000331,-0.001034,0.001237,2.313459,0.064478,0.296999,-0.001459,0.005462,-0.003758,0.016543,0.268556,0.019822,0.432445,0.012265,0.507333,0.003755
11.296000,0.307270,-0.000211,0.486172,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000099,0.000611,0.000188,0.000156,0.000172,0.000190,0.000000,0.000000,0.000000,0.000017,-0.000180,0.002447,2.313658,0.057111,0.297500,-0.000357,0.002464,-0.008001,0.010036,0.265436,0.013643,0.435706,0.011828,0.510416,0.008000
11.297000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000098,0.000609,0.000189,-0.000153,0.000073,-0.000007,0.000000,0.000000,0.000000,-0.001281,0.000355,0.000388,2.320293,0.058938,0.301668,0.004190,0.000585,-0.000792,0.017806,0.263293,0.016123,0.440404,0.016746,0.514059,0.000795
11.298000,0.307269,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000100,0.000608,0.000196,-0.000074,-0.000149,-0.000226,0.000000,0.000000,0.000000,0.000488,0.000317,-0.002488,2.318695,0.063927,0.306390,-0.002007,0.000714,0.009299,0.029433,0.261722,0.029268,0.442304,0.011577,0.514016,-0.009300
11.299000,0.307270,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000603,-0.000100,0.000608,0.000196,0.000108,-0.000159,-0.000059,0.000000,0.000000,0.000000,0.000482,0.000211,-0.001733,2.314837,0.064316,0.302913,-0.001985,0.001084,0.006654,0.026908,0.262570,0.027508,0.439795,0.011686,0.512527,-0.006656
11.300000,0.307270,-0.000210,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000604,-0.000098,0.000606,0.000189,0.000073,0.002506,-0.000039,0.000000,0.000000,0.000000,-0.004262,0.000143,0.005255,2.315362,0.009833,0.302843,0.014623,0.001319,-0.017826,-0.014317,0.262888,-0.019291,0.439576,0.016892,0.512379,0.017835
11.301000,0.307270,-0.000211,0.486173,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000602,-0.000100,0.000613,0.000193,0.000007,0.001488,0.000603,0.000000,0.000000,0.000000,-0.002817,-0.001847,0.003193,2.316864,0.030631,0.288841,0.009561,0.008303,-0.010597,-0.000694,0.274424,-0.003824,0.426176,0.016186,0.504483,0.010600
11.302000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000604,-0.000101,0.000608,0.000190,0.000046,0.000977,-0.000227,0.000000,0.000000,0.000000,-0.002833,0.000711,0.003628,2.316046,0.040703,0.306314,0.009612,-0.000666,-0.012127,0.000868,0.259960,-0.001667,0.443301,0.018358,0.514821,0.012133
11.303000,0.307270,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000603,-0.000100,0.000609,0.000191,-0.000140,0.000626,0.000191,0.000000,0.000000,0.000000,-0.001865,-0.000636,0.011938,2.319873,0.048451,0.297750,0.006229,0.004053,-0.041211,-0.025832,0.267901,-0.017318,0.435031,0.016665,0.510143,0.041213
11.304000,0.307269,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000099,0.000607,0.000191,-0.000079,0.000610,-0.000307,0.000000,0.000000,0.000000,-0.001635,0.000689,0.007446,2.318759,0.048436,0.308128,0.005428,-0.000591,-0.025488,-0.010116,0.259893,-0.005640,0.444437,0.015828,0.515473,0.025491
11.305000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000605,-0.000098,0.000605,0.000187,0.000189,0.000631,-0.000551,0.000000,0.000000,0.000000,-0.001207,0.001395,0.006430,2.313065,0.047702,0.313463,0.003930,-0.003068,-0.021945,-0.006800,0.254901,-0.002315,0.448705,0.014167,0.517224,0.021949
11.306000,0.307270,-0.000211,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000098,0.000607,0.000195,0.000027,0.000693,-0.000168,0.000000,0.000000,0.000000,-0.001048,0.000280,0.003726,2.316475,0.046445,0.305470,0.003375,0.000841,-0.012457,0.002302,0.261791,0.004379,0.441458,0.013328,0.513332,0.012459
11.307000,0.307269,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000604,-0.000101,0.000608,0.000194,-0.000125,0.000090,0.000035,0.000000,0.000000,0.000000,-0.000609,-0.000098,0.002895,2.319722,0.058546,0.301179,0.001827,0.002169,-0.009551,0.008927,0.264937,0.011470,0.438520,0.014318,0.512311,0.009551
11.308000,0.307270,-0.000211,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000121,0.000603,-0.000099,0.000608,0.000192,0.000074,0.000185,0.000115,0.000000,0.000000,0.000000,-0.000409,-0.000065,0.002762,2.315518,0.056630,0.299435,0.001132,0.002053,-0.009090,0.008799,0.264714,0.011663,0.437271,0.013219,0.511389,0.009089
11.309000,0.307271,-0.000213,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000123,0.000605,-0.000101,0.000605,0.000200,0.000205,-0.000362,-0.000099,0.000000,0.000000,0.000000,0.000322,0.000335,0.000216,2.312487,0.068698,0.304312,-0.001428,0.000643,-0.000156,0.021445,0.261337,0.023723,0.440598,0.013179,0.512594,0.000155
11.310000,0.307269,-0.000212,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004635,0.000122,0.000605,-0.000097,0.000605,0.000191,-0.000310,0.000181,-0.000310,0.000000,0.000000,0.000000,-0.000885,0.000732,0.002414,2.323570,0.057350,0.308676,0.002806,-0.000749,-0.007874,0.010240,0.260302,0.011577,0.445475,0.015044,0.516699,0.007876
11.311000,0.307270,-0.000213,0.486168,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000123,0.000606,-0.000099,0.000600,0.000196,0.000063,-0.000232,-0.000748,0.000000,0.000000,0.000000,0.000178,0.002251,-0.000314,2.315739,0.066207,0.318188,-0.000920,-0.006078,0.001687,0.022524,0.250844,0.023860,0.454294,0.013161,0.521224,-0.001685
11.312000,0.307270,-0.000212,0.486171,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000098,0.000608,0.000196,-0.000022,0.000265,0.000634,0.000000,0.000000,0.000000,-0.000448,-0.001706,0.000939,2.317401,0.055661,0.289154,0.001276,0.007794,-0.002698,0.014896,0.273900,0.015771,0.426916,0.013146,0.505139,0.002696
11.313000,0.307270,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004633,0.000122,0.000604,-0.000099,0.000606,0.000196,0.000227,0.000172,0.000076,0.000000,0.000000,0.000000,0.000083,-0.000202,0.001094,2.312165,0.057545,0.300607,-0.000588,0.002527,-0.003240,0.014932,0.264311,0.017316,0.436923,0.011680,0.510316,0.003239
11.314000,0.307270,-0.000210,0.486169,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000120,0.000606,-0.000101,0.000601,0.000193,-0.000077,0.000433,-0.000278,0.000000,0.000000,0.000000,-0.000365,0.001168,0.001075,2.318461,0.051186,0.308431,0.000974,-0.002286,-0.003183,0.013031,0.258055,0.014178,0.446244,0.011906,0.517143,0.003184
11.315000,0.307270,-0.000212,0.486170,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000604,-0.000101,0.000606,0.000195,-0.000115,-0.000204,0.000469,0.000000,0.000000,0.000000,0.000555,-0.001222,0.000811,2.319270,0.065111,0.292589,-0.002245,0.006095,-0.002255,0.018243,0.271431,0.021648,0.430480,0.011611,0.507536,0.002252
11.316000,0.307269,-0.000212,0.486168,0.311904,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.004634,0.000122,0.000606,-0.000097,0.000600,0.000193,-0.000097,0.000008,-0.000649,0.000000,0.000000,0.000000,-0.000659,0.001836,0.001275,2.319090,0.060807,0.316083,0.002015,-0.004626,-0.003884,0.015291,0.253458,0.016083,0.452279,0.014971,0.520289,0.003887
