time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.030000,0.306812,-0.000248,0.486698,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000014,0.000083,0.000086,-0.000077,-0.000168,0.000150,-0.001223,-0.005209,-0.001825,0.000000,0.000000,0.000000,0.005424,0.002485,-0.009504,0.026126,0.112439,0.045056,0.026126,0.112439,0.045056,-0.021968,-0.005306,0.019532,-0.021968,-0.005306,0.019532,0.054090,-0.015223,0.066052,0.029837,0.001688,0.014751,-0.019529,0.054090,-0.015223,0.066052,0.029837,0.001688,0.014751,-0.019529
0.031000,0.306812,-0.000255,0.486694,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000014,0.000089,0.000090,-0.000086,-0.000173,0.000165,-0.000937,-0.005099,-0.000694,0.000000,0.000000,0.000000,0.007306,-0.000396,-0.010502,0.020360,0.110888,0.022840,0.020360,0.110888,0.022840,-0.029525,0.000445,0.021582,-0.029525,0.000445,0.021582,0.055648,-0.003540,0.072316,0.012853,-0.006200,0.005835,-0.021580,0.055648,-0.003540,0.072316,0.012853,-0.006200,0.005835,-0.021580
0.032000,0.306811,-0.000259,0.486691,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000015,0.000094,0.000093,-0.000092,-0.000180,0.000174,-0.000751,-0.004506,-0.000283,0.000000,0.000000,0.000000,0.006989,-0.000352,-0.009851,0.016799,0.099490,0.014955,0.016799,0.099490,0.014955,-0.028278,0.000344,0.020311,-0.028278,0.000344,0.020311,0.050864,-0.001753,0.066797,0.008796,-0.007353,0.004498,-0.020309,0.050864,-0.001753,0.066797,0.008796,-0.007353,0.004498,-0.020309
0.033000,0.306810,-0.000266,0.486685,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000016,0.000100,0.000099,-0.000103,-0.000190,0.000193,-0.001049,-0.004815,-0.001986,0.000000,0.000000,0.000000,0.008302,0.003480,-0.011993,0.022890,0.106334,0.049613,0.022890,0.106334,0.049613,-0.033569,-0.007341,0.024661,-0.033569,-0.007341,0.024661,0.057343,-0.019166,0.075886,0.033612,-0.011199,0.016511,-0.024657,0.057343,-0.019166,0.075886,0.033612,-0.011199,0.016511,-0.024657
0.034000,0.306808,-0.000270,0.486679,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000017,0.000104,0.000104,-0.000109,-0.000203,0.000200,-0.000861,-0.003992,-0.001726,0.000000,0.000000,0.000000,0.008371,0.003904,-0.010556,0.019286,0.090273,0.044960,0.019286,0.090273,0.044960,-0.033866,-0.008214,0.021814,-0.033866,-0.008214,0.021814,0.049552,-0.019135,0.068827,0.031845,-0.014876,0.016224,-0.021809,0.049552,-0.019135,0.068827,0.031845,-0.014876,0.016224,-0.021809
0.035000,0.306807,-0.000274,0.486676,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000018,0.000108,0.000108,-0.000112,-0.000209,0.000211,-0.001060,-0.004277,-0.002326,0.000000,0.000000,0.000000,0.006948,0.004846,-0.011011,0.023399,0.096370,0.057271,0.023399,0.096370,0.057271,-0.028185,-0.010109,0.022759,-0.028185,-0.010109,0.022759,0.052375,-0.024203,0.067474,0.040091,-0.007909,0.020064,-0.022754,0.052375,-0.024203,0.067474,0.040091,-0.007909,0.020064,-0.022754
0.036000,0.306806,-0.000279,0.486673,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000020,0.000113,0.000111,-0.000119,-0.000213,0.000220,-0.000494,-0.004097,-0.002470,0.000000,0.000000,0.000000,0.006713,0.001342,-0.010018,0.012255,0.093259,0.060480,0.012255,0.093259,0.060480,-0.027268,-0.003109,0.020804,-0.027268,-0.003109,0.020804,0.049465,-0.019890,0.064438,0.033175,-0.007652,0.011001,-0.020801,0.049465,-0.019890,0.064438,0.033175,-0.007652,0.011001,-0.020801
0.037000,0.306804,-0.000284,0.486668,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000021,0.000118,0.000116,-0.000123,-0.000221,0.000229,-0.000457,-0.004874,-0.002009,0.000000,0.000000,0.000000,0.002291,0.000904,-0.009193,0.011671,0.109318,0.051747,0.011671,0.109318,0.051747,-0.009595,-0.002250,0.019189,-0.009595,-0.002250,0.019189,0.052777,-0.016407,0.056020,0.028089,0.013400,0.009239,-0.019187,0.052777,-0.016407,0.056020,0.028089,0.013400,0.009239,-0.019187
0.038000,0.306803,-0.000288,0.486663,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000022,0.000123,0.000120,-0.000130,-0.000231,0.000239,-0.000374,-0.005157,-0.001552,0.000000,0.000000,0.000000,0.003871,0.001013,-0.010974,0.010178,0.115426,0.043057,0.010178,0.115426,0.043057,-0.015939,-0.002489,0.022786,-0.015939,-0.002489,0.022786,0.058235,-0.014256,0.065019,0.024053,0.008338,0.008400,-0.022783,0.058235,-0.014256,0.065019,0.024053,0.008338,0.008400,-0.022783
0.039000,0.306801,-0.000290,0.486659,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000025,0.000124,0.000124,-0.000133,-0.000239,0.000240,-0.000466,-0.004886,-0.001288,0.000000,0.000000,0.000000,0.003105,0.001018,-0.011386,0.012264,0.110167,0.038214,0.012264,0.110167,0.038214,-0.012883,-0.002514,0.023612,-0.012883,-0.002514,0.023612,0.057441,-0.012467,0.061719,0.022074,0.010287,0.008440,-0.023609,0.057441,-0.012467,0.061719,0.022074,0.010287,0.008440,-0.023609
0.040000,0.306799,-0.000296,0.486654,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000026,0.000130,0.000129,-0.000140,-0.000247,0.000250,-0.000714,-0.004981,-0.002288,0.000000,0.000000,0.000000,0.002329,0.002952,-0.011536,0.017420,0.112637,0.058670,0.017420,0.112637,0.058670,-0.009804,-0.006397,0.023948,-0.009804,-0.006397,0.023948,0.058540,-0.021855,0.060593,0.036289,0.013889,0.015205,-0.023945,0.058540,-0.021855,0.060593,0.036289,0.013889,0.015205,-0.023945
0.041000,0.306797,-0.000299,0.486649,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000028,0.000134,0.000134,-0.000141,-0.000257,0.000255,-0.001062,-0.003998,-0.001049,0.000000,0.000000,0.000000,0.002677,-0.000231,-0.008661,0.024596,0.093305,0.034384,0.024596,0.093305,0.034384,-0.011200,-0.000051,0.018214,-0.011200,-0.000051,0.018214,0.046876,-0.006895,0.051248,0.019394,0.008427,0.008239,-0.018213,0.046876,-0.006895,0.051248,0.019394,0.008427,0.008239,-0.018213
0.042000,0.306794,-0.000303,0.486645,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000031,0.000137,0.000138,-0.000146,-0.000264,0.000262,-0.002111,-0.002837,-0.001054,0.000000,0.000000,0.000000,0.001803,-0.000880,-0.005647,0.045978,0.070468,0.034895,0.045978,0.070468,0.034895,-0.007722,0.001233,0.012210,-0.007722,0.001233,0.012210,0.033875,-0.002407,0.037126,0.021063,0.007105,0.011503,-0.012209,0.033875,-0.002407,0.037126,0.021063,0.007105,0.011503,-0.012209
