time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.035000,0.306790,-0.000173,0.486767,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000040,0.000018,-0.000025,0.000002,0.000140,-0.000008,-0.002222,-0.000531,-0.002882,0.000000,0.000000,0.000000,-0.000540,0.003881,-0.002192,0.049250,0.012393,0.055094,0.049250,0.012393,0.055094,0.002168,-0.011224,0.006547,0.002168,-0.011224,0.006547,0.010358,-0.020538,0.007153,0.043502,0.004775,0.026434,-0.006543,0.010358,-0.020538,0.007153,0.043502,0.004775,0.026434,-0.006543
0.036000,0.306788,-0.000172,0.486765,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000042,0.000017,-0.000023,0.000004,0.000137,-0.000010,-0.001607,-0.000266,-0.001908,0.000000,0.000000,0.000000,-0.001030,0.002310,-0.001357,0.037151,0.007013,0.035857,0.037151,0.007013,0.035857,0.004134,-0.006520,0.004030,0.004134,-0.006520,0.004030,0.006186,-0.011796,0.002218,0.028181,0.005609,0.017491,-0.004027,0.006186,-0.011796,0.002218,0.028181,0.005609,0.017491,-0.004027
0.037000,0.306786,-0.000173,0.486760,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000044,0.000018,-0.000018,0.000006,0.000132,-0.000008,-0.001947,-0.000391,-0.003170,0.000000,0.000000,0.000000,-0.000320,0.004983,-0.001845,0.044220,0.009615,0.061571,0.044220,0.009615,0.061571,0.001305,-0.014555,0.005500,0.001305,-0.014555,0.005500,0.008460,-0.026648,0.006115,0.049259,0.003328,0.029277,-0.005496,0.008460,-0.026648,0.006115,0.049259,0.003328,0.029277,-0.005496
0.038000,0.306784,-0.000173,0.486757,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000046,0.000018,-0.000015,0.000009,0.000129,-0.000010,-0.001782,-0.000317,-0.003794,0.000000,0.000000,0.000000,-0.000832,0.006548,-0.000913,0.041131,0.008166,0.074338,0.041131,0.008166,0.074338,0.003364,-0.019258,0.002699,0.003364,-0.019258,0.002699,0.005210,-0.035763,0.002202,0.059600,0.005081,0.034451,-0.002694,0.005210,-0.035763,0.002202,0.059600,0.005081,0.034451,-0.002694
0.039000,0.306782,-0.000174,0.486755,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000047,0.000019,-0.000013,0.000009,0.000125,-0.000014,-0.002046,0.000122,-0.003336,0.000000,0.000000,0.000000,-0.000964,0.005105,0.000795,0.046616,-0.000595,0.065431,0.046616,-0.000595,0.065431,0.003892,-0.014938,-0.002441,0.003892,-0.014938,-0.002441,-0.002621,-0.027846,-0.004665,0.051770,0.003766,0.030501,0.002445,-0.002621,-0.027846,-0.004665,0.051770,0.003766,0.030501,0.002445
0.040000,0.306781,-0.000174,0.486753,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000049,0.000019,-0.000011,0.000008,0.000126,-0.000012,-0.002011,-0.000466,-0.001294,0.000000,0.000000,0.000000,0.000133,0.000344,-0.001305,0.046093,0.011238,0.024761,0.046093,0.011238,0.024761,-0.000502,-0.000655,0.003867,-0.000502,-0.000655,0.003867,0.007325,-0.001132,0.006768,0.018205,0.001862,0.012531,-0.003867,0.007325,-0.001132,0.006768,0.018205,0.001862,0.012531,-0.003867
0.041000,0.306779,-0.000175,0.486748,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000051,0.000020,-0.000006,0.000011,0.000114,-0.000013,-0.001523,-0.000492,-0.001673,0.000000,0.000000,0.000000,0.000080,0.001730,-0.000964,0.036601,0.011843,0.032882,0.036601,0.011843,0.032882,-0.000275,-0.004847,0.002841,-0.000275,-0.004847,0.002841,0.006483,-0.009296,0.006076,0.025035,0.002217,0.015442,-0.002839,0.006483,-0.009296,0.006076,0.025035,0.002217,0.015442,-0.002839
0.042000,0.306777,-0.000174,0.486744,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000053,0.000018,-0.000002,0.000014,0.000107,-0.000023,-0.002086,0.000490,-0.001916,0.000000,0.000000,0.000000,-0.000978,0.002390,0.003027,0.048118,-0.007953,0.038171,0.048118,-0.007953,0.038171,0.003968,-0.006848,-0.009171,0.003968,-0.006848,-0.009171,-0.011610,-0.011139,-0.011883,0.030999,0.002295,0.020327,0.009173,-0.011610,-0.011139,-0.011883,0.030999,0.002295,0.020327,0.009173
0.043000,0.306775,-0.000173,0.486743,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000055,0.000018,-0.000001,0.000014,0.000109,-0.000019,-0.001980,0.000243,0.000252,0.000000,0.000000,0.000000,-0.000216,-0.003138,0.000471,0.046215,-0.003025,-0.005113,0.046215,-0.003025,-0.005113,0.000921,0.009740,-0.001489,0.000921,0.009740,-0.001489,-0.002413,0.018454,-0.002687,-0.006289,0.000283,-0.000471,0.001486,-0.002413,0.018454,-0.002687,-0.006289,0.000283,-0.000471,0.001486
0.044000,0.306772,-0.000173,0.486737,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000058,0.000018,0.000005,0.000018,0.000096,-0.000023,-0.001998,0.000329,-0.001860,0.000000,0.000000,0.000000,-0.000147,0.002563,0.001375,0.046874,-0.004743,0.037710,0.046874,-0.004743,0.037710,0.000660,-0.007399,-0.004215,0.000660,-0.007399,-0.004215,-0.005666,-0.011742,-0.004987,0.031176,-0.000338,0.020578,0.004217,-0.005666,-0.011742,-0.004987,0.031176,-0.000338,0.020578,0.004217
