time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
9.850000,0.309555,0.015739,0.479180,0.306803,0.000002,0.486776,-0.002752,-0.015736,0.007597,-0.040383,0.159331,-0.070194,0.000142,-0.000134,0.000379,0.000163,-0.000676,-0.000977,-0.333067,-1.570972,0.752091,-0.141990,0.320014,-0.243725,-0.724786,0.032763,-0.531842,0.024445,-0.417942,-0.295921,0.232913
9.851000,0.309554,0.015739,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007598,-0.040384,0.159328,-0.070196,-0.000260,0.001991,0.000037,0.000368,0.000154,0.005965,-0.324918,-1.613528,0.759060,-0.142814,0.318348,-0.257615,-0.751976,0.029820,-0.552998,0.030902,-0.426863,-0.291486,0.246409
9.852000,0.309555,0.015739,0.479178,0.306803,0.000002,0.486776,-0.002752,-0.015737,0.007599,-0.040384,0.159328,-0.070200,0.000053,0.001341,-0.000057,0.000755,-0.000115,0.005530,-0.331248,-1.600563,0.760999,-0.144365,0.318888,-0.256760,-0.747008,0.029036,-0.547182,0.030483,-0.425840,-0.293070,0.245347
9.853000,0.309554,0.015739,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007599,-0.040382,0.159328,-0.070196,-0.000176,0.001126,-0.000182,-0.000331,0.000180,0.003770,-0.326596,-1.596178,0.763542,-0.140015,0.318295,-0.253228,-0.742192,0.028118,-0.547070,0.033021,-0.420740,-0.291205,0.242518
9.854000,0.309554,0.015740,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015738,0.007597,-0.040380,0.159335,-0.070202,-0.000325,0.001034,0.000709,-0.000560,-0.002281,0.004613,-0.323528,-1.594441,0.745479,-0.139088,0.323231,-0.254935,-0.743410,0.039051,-0.548630,0.019379,-0.419409,-0.297596,0.244575
9.855000,0.309554,0.015739,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007600,-0.040382,0.159325,-0.070201,0.000018,0.000568,-0.000559,-0.000230,0.001628,0.002466,-0.330492,-1.585056,0.771143,-0.140416,0.315394,-0.250634,-0.736093,0.022415,-0.541510,0.039208,-0.419072,-0.288231,0.239763
9.856000,0.309554,0.015739,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007599,-0.040380,0.159329,-0.070196,-0.000112,0.000507,-0.000001,-0.000725,-0.000241,0.000713,-0.327839,-1.583811,0.759884,-0.138430,0.319139,-0.247111,-0.732226,0.029927,-0.540708,0.030114,-0.416834,-0.292857,0.236771
9.857000,0.309554,0.015737,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007599,-0.040383,0.159328,-0.070191,0.000034,-0.000167,-0.000168,0.000645,0.000414,-0.000552,-0.330803,-1.570148,0.763260,-0.143923,0.317827,-0.244565,-0.725405,0.027567,-0.530523,0.032462,-0.419736,-0.292002,0.233337
9.858000,0.309554,0.015738,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007599,-0.040383,0.159329,-0.070191,-0.000076,0.000212,0.000059,0.000422,-0.000232,-0.000397,-0.328578,-1.577803,0.758677,-0.143029,0.319123,-0.244873,-0.728117,0.030492,-0.533866,0.029178,-0.420305,-0.293394,0.233841
9.859000,0.309554,0.015736,0.479176,0.306803,0.000002,0.486776,-0.002751,-0.015734,0.007600,-0.040385,0.159327,-0.070187,0.000048,-0.000412,-0.000385,0.000974,0.000731,-0.001505,-0.331086,-1.565150,0.767692,-0.145245,0.317191,-0.242643,-0.721932,0.025635,-0.526714,0.035200,-0.420112,-0.291004,0.231205
9.860000,0.309554,0.015736,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015734,0.007598,-0.040384,0.159330,-0.070190,-0.000029,-0.000098,0.000418,0.000157,-0.000732,0.000134,-0.329531,-1.571486,0.751423,-0.141971,0.320125,-0.245933,-0.727208,0.033593,-0.533453,0.024449,-0.418028,-0.295337,0.235099
9.861000,0.309554,0.015736,0.479179,0.306803,0.000002,0.486776,-0.002751,-0.015734,0.007597,-0.040384,0.159333,-0.070190,-0.000133,-0.000056,0.000227,0.000128,-0.000818,0.000128,-0.327431,-1.572320,0.755149,-0.141854,0.320302,-0.245921,-0.727487,0.032907,-0.533829,0.026407,-0.418053,-0.294656,0.235113
9.862000,0.309554,0.015737,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007597,-0.040382,0.159334,-0.070194,-0.000246,0.000169,0.000044,-0.000531,-0.000608,0.001265,-0.325134,-1.576866,0.758816,-0.139212,0.319884,-0.248208,-0.731217,0.031501,-0.538727,0.029108,-0.416270,-0.293165,0.237765
9.863000,0.309554,0.015738,0.479180,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007597,-0.040387,0.159334,-0.070195,0.000141,0.000138,0.000218,0.000261,-0.000297,0.001464,-0.332914,-1.576310,0.755292,-0.142401,0.319262,-0.248611,-0.731325,0.031023,-0.536173,0.026914,-0.419332,-0.294595,0.237634
9.864000,0.309554,0.015737,0.479179,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007597,-0.040383,0.159332,-0.070189,0.000104,-0.000133,0.000143,-0.000544,-0.000179,-0.001149,-0.332201,-1.570791,0.756872,-0.139164,0.319023,-0.243364,-0.724381,0.030260,-0.533723,0.028072,-0.415105,-0.294076,0.232954
9.865000,0.309553,0.015735,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015733,0.007598,-0.040387,0.159332,-0.070188,-0.000345,-0.000421,0.000050,0.001254,-0.000452,-0.001038,-0.323072,-1.564922,0.758777,-0.146368,0.319570,-0.243580,-0.722922,0.032010,-0.526602,0.029215,-0.421211,-0.292906,0.232062
9.866000,0.309554,0.015739,0.479178,0.306803,0.000002,0.486776,-0.002750,-0.015737,0.007598,-0.040382,0.159329,-0.070196,0.000114,0.000865,-0.000399,-0.000761,0.001398,0.001225,-0.332342,-1.591047,0.767836,-0.138294,0.315861,-0.248135,-0.735418,0.023462,-0.543441,0.036927,-0.418121,-0.289482,0.237652
9.867000,0.309554,0.015737,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007597,-0.040384,0.159333,-0.070191,0.000005,-0.000216,0.000386,0.000281,-0.000796,-0.000876,-0.330154,-1.569202,0.751988,-0.142469,0.320258,-0.243919,-0.724476,0.033506,-0.531100,0.024468,-0.418094,-0.295616,0.233040
9.868000,0.309553,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007597,-0.040386,0.159333,-0.070193,-0.000026,0.000060,0.000005,-0.000445,-0.000273,0.000529,-0.329496,-1.574782,0.759617,-0.139569,0.319214,-0.246733,-0.729027,0.029984,-0.536784,0.029631,-0.416229,-0.293310,0.236224
9.869000,0.309553,0.015737,0.479181,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007596,-0.040384,0.159337,-0.070190,-0.000145,0.000036,0.000148,-0.000164,-0.000468,-0.000336,-0.327099,-1.574233,0.756609,-0.140689,0.319611,-0.244993,-0.727154,0.031731,-0.534717,0.027914,-0.417290,-0.293720,0.234348
9.870000,0.309553,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007597,-0.040384,0.159334,-0.070197,-0.000205,0.000196,0.000017,0.000149,-0.000598,0.002252,-0.325875,-1.577484,0.759371,-0.141941,0.319865,-0.250195,-0.733381,0.031353,-0.538014,0.029237,-0.419081,-0.293266,0.239295
9.871000,0.309554,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007598,-0.040385,0.159332,-0.070197,0.000099,-0.000023,-0.000051,0.000263,0.000166,0.000842,-0.332036,-1.573111,0.760794,-0.142400,0.318332,-0.247376,-0.729113,0.028544,-0.534382,0.030693,-0.418737,-0.292874,0.236372
9.872000,0.309553,0.015738,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007594,-0.040385,0.159340,-0.070190,-0.000037,0.000086,0.000597,0.000506,-0.001476,-0.001542,-0.329262,-1.575271,0.747494,-0.143372,0.321633,-0.242579,-0.725028,0.036403,-0.531506,0.020885,-0.420160,-0.297470,0.231639
9.873000,0.309553,0.015740,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015738,0.007597,-0.040383,0.159334,-0.070196,-0.000038,0.000611,-0.000061,-0.001511,0.000027,0.001162,-0.329250,-1.585975,0.760904,-0.135298,0.318615,-0.248009,-0.733770,0.028683,-0.544327,0.031148,-0.414115,-0.292318,0.238124
9.874000,0.309554,0.015737,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007598,-0.040385,0.159332,-0.070190,0.000093,-0.000285,-0.000214,0.000573,0.000663,-0.000978,-0.331917,-1.567803,0.764061,-0.143641,0.317337,-0.243710,-0.723806,0.026671,-0.529446,0.033219,-0.419021,-0.291645,0.232515
9.875000,0.309554,0.015738,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007594,-0.040385,0.159341,-0.070190,0.000002,0.000084,0.000521,0.000496,-0.001483,-0.000772,-0.330073,-1.575258,0.749009,-0.143330,0.321648,-0.244120,-0.726552,0.035827,-0.532483,0.021569,-0.420078,-0.297397,0.233166
9.876000,0.309554,0.015737,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007596,-0.040382,0.159337,-0.070193,-0.000020,0.000100,0.000090,-0.000987,-0.000781,0.001045,-0.329622,-1.575515,0.757817,-0.137390,0.320236,-0.247767,-0.730286,0.031413,-0.539400,0.027803,-0.414150,-0.294439,0.237631
9.877000,0.309553,0.015737,0.479180,0.306803,0.000002,0.486776,-0.002749,-0.015735,0.007596,-0.040386,0.159333,-0.070189,0.000002,-0.000174,0.000082,0.001075,0.000353,-0.001014,-0.329954,-1.570012,0.757978,-0.145651,0.317959,-0.243634,-0.724443,0.029560,-0.528579,0.029672,-0.421491,-0.292715,0.232154
9.878000,0.309554,0.015736,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015734,0.007596,-0.040387,0.159335,-0.070191,0.000122,-0.000541,0.000111,0.000970,-0.000300,-0.000148,-0.332472,-1.562561,0.757419,-0.145232,0.319270,-0.245371,-0.723837,0.030712,-0.527720,0.027813,-0.419547,-0.294462,0.233993
9.879000,0.309553,0.015737,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007594,-0.040385,0.159341,-0.070195,0.000053,0.000060,0.000580,0.000204,-0.001457,0.001049,-0.331082,-1.574699,0.747835,-0.142166,0.321596,-0.247779,-0.730023,0.035929,-0.535486,0.021022,-0.418769,-0.297482,0.236957
9.880000,0.309554,0.015738,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007596,-0.040389,0.159335,-0.070192,0.000071,0.000035,-0.000322,0.000384,0.001120,0.000056,-0.331445,-1.574259,0.766065,-0.142897,0.316431,-0.245784,-0.727885,0.025117,-0.533269,0.035281,-0.419522,-0.290315,0.234637
9.881000,0.309554,0.015739,0.479184,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007593,-0.040383,0.159343,-0.070198,0.000040,0.000725,0.000775,-0.001028,-0.001931,0.001899,-0.330881,-1.588240,0.743777,-0.137230,0.322548,-0.249491,-0.735929,0.037767,-0.544621,0.018328,-0.416407,-0.298652,0.239464
9.882000,0.309553,0.015737,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015734,0.007595,-0.040387,0.159340,-0.070188,-0.000141,-0.000209,-0.000374,0.000569,0.000584,-0.001638,-0.327194,-1.569259,0.766950,-0.143634,0.317513,-0.242382,-0.723003,0.026626,-0.529150,0.035039,-0.419320,-0.290612,0.231214
9.883000,0.309554,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007597,-0.040389,0.159332,-0.070188,-0.000030,-0.000151,-0.000656,-0.000413,0.001980,-0.001454,-0.329438,-1.570537,0.772862,-0.139710,0.314703,-0.242750,-0.723732,0.021427,-0.532664,0.040751,-0.415700,-0.287352,0.232065
9.884000,0.309553,0.015738,0.479183,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007594,-0.040384,0.159343,-0.070196,-0.000134,0.000518,0.000420,-0.001162,-0.001501,0.002087,-0.327318,-1.584000,0.750954,-0.136698,0.321689,-0.249862,-0.735043,0.035213,-0.543972,0.023244,-0.415071,-0.296186,0.239874
9.885000,0.309553,0.015738,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007597,-0.040387,0.159334,-0.070191,0.000004,0.000146,-0.000576,0.000312,0.001820,-0.000227,-0.330073,-1.576467,0.771193,-0.142602,0.315028,-0.245213,-0.728019,0.022291,-0.533772,0.039443,-0.419692,-0.288051,0.234054
9.886000,0.309554,0.015737,0.479181,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007596,-0.040384,0.159335,-0.070191,0.000145,0.000018,0.000225,-0.000490,-0.000051,0.000031,-0.332986,-1.573873,0.755088,-0.139385,0.318771,-0.245732,-0.727690,0.030434,-0.535955,0.027371,-0.415909,-0.294118,0.235244
9.887000,0.309553,0.015737,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007594,-0.040388,0.159341,-0.070194,-0.000089,-0.000079,0.000197,0.000908,-0.000717,0.001118,-0.328230,-1.571894,0.755490,-0.144992,0.320114,-0.247915,-0.729335,0.032680,-0.532474,0.026571,-0.421083,-0.294637,0.236579
9.888000,0.309553,0.015737,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007595,-0.040384,0.159341,-0.070190,-0.000015,0.000077,0.000165,-0.000732,-0.000769,-0.000807,-0.329701,-1.575067,0.756174,-0.138416,0.320219,-0.244050,-0.726429,0.031957,-0.536143,0.026873,-0.415145,-0.294824,0.233803
9.889000,0.309554,0.015738,0.479181,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007595,-0.040383,0.159338,-0.070195,0.000093,0.000187,-0.000270,-0.000992,0.000803,0.001236,-0.331921,-1.577293,0.764894,-0.137371,0.317070,-0.248156,-0.731190,0.025707,-0.540017,0.034286,-0.414535,-0.290863,0.237872
9.890000,0.309554,0.015738,0.479181,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007595,-0.040385,0.159338,-0.070192,0.000065,-0.000053,0.000320,0.000067,-0.000576,-0.001006,-0.331374,-1.572507,0.753090,-0.141616,0.319827,-0.243660,-0.725220,0.032480,-0.532579,0.025357,-0.417881,-0.295276,0.232897
9.891000,0.309554,0.015739,0.479181,0.306803,0.000002,0.486776,-0.002750,-0.015737,0.007596,-0.040389,0.159339,-0.070192,0.000053,0.000254,-0.000050,0.000479,-0.000223,-0.000036,-0.331096,-1.578760,0.760556,-0.143278,0.319123,-0.245601,-0.729100,0.029547,-0.534376,0.029843,-0.420694,-0.293638,0.234520
9.892000,0.309553,0.015737,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007596,-0.040387,0.159335,-0.070193,0.000012,-0.000288,-0.000066,0.000106,0.000036,0.000231,-0.330191,-1.567717,0.760922,-0.141776,0.318599,-0.246136,-0.726231,0.029049,-0.532478,0.030698,-0.417098,-0.292767,0.235260
9.893000,0.309553,0.015736,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015734,0.007595,-0.040387,0.159338,-0.070189,0.000036,-0.000283,0.000255,0.000607,-0.000311,-0.000909,-0.330724,-1.567778,0.754384,-0.143785,0.319299,-0.243843,-0.723950,0.031810,-0.529532,0.026509,-0.419158,-0.294534,0.232714
9.894000,0.309553,0.015738,0.479182,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007595,-0.040384,0.159339,-0.070197,-0.000074,0.000234,-0.000162,-0.000856,0.000343,0.001936,-0.328535,-1.578243,0.762713,-0.137920,0.317993,-0.249561,-0.732942,0.027822,-0.540857,0.032658,-0.415254,-0.291363,0.239215
9.895000,0.309554,0.015736,0.479181,0.306803,0.000002,0.486776,-0.002751,-0.015734,0.007595,-0.040386,0.159337,-0.070195,0.000224,-0.000252,-0.000158,0.000056,0.000816,0.000764,-0.334575,-1.568392,0.762700,-0.141571,0.317040,-0.247210,-0.727448,0.026285,-0.533374,0.032674,-0.417028,-0.291799,0.236279
9.896000,0.309554,0.015738,0.479181,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007595,-0.040382,0.159338,-0.070196,-0.000102,0.000498,-0.000252,-0.001057,0.000737,0.000676,-0.327996,-1.583597,0.764539,-0.137109,0.317202,-0.247037,-0.732084,0.026453,-0.541531,0.034440,-0.415526,-0.290335,0.236815
9.897000,0.309554,0.015739,0.479181,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007595,-0.040387,0.159337,-0.070196,0.000214,0.000084,0.000014,0.000286,0.000055,0.000263,-0.334393,-1.575374,0.759244,-0.142499,0.318565,-0.246212,-0.728613,0.028899,-0.534251,0.029388,-0.419265,-0.293808,0.235220
9.898000,0.309554,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007598,-0.040386,0.159332,-0.070192,-0.000088,-0.000075,-0.000660,0.000430,0.001791,-0.001047,-0.328253,-1.572061,0.772948,-0.143074,0.315081,-0.243578,-0.725049,0.022129,-0.531059,0.040424,-0.419336,-0.287611,0.232370
9.899000,0.309554,0.015738,0.479180,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007596,-0.040384,0.159336,-0.070192,-0.000044,-0.000042,0.000075,-0.000272,-0.000287,-0.001230,-0.329133,-1.572761,0.758111,-0.140255,0.319245,-0.243212,-0.724886,0.030592,-0.533440,0.028786,-0.416581,-0.293616,0.232643
9.900000,0.309553,0.015738,0.479181,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007595,-0.040385,0.159340,-0.070192,-0.000147,0.000120,0.000425,0.000171,-0.001536,-0.000471,-0.327032,-1.576002,0.751000,-0.142031,0.321752,-0.244729,-0.727439,0.035678,-0.534155,0.022892,-0.418921,-0.296595,0.233975
9.901000,0.309553,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007597,-0.040383,0.159334,-0.070190,-0.000050,0.000021,-0.000376,-0.000624,0.000881,-0.000594,-0.328999,-1.573984,0.767228,-0.138845,0.316906,-0.244479,-0.726534,0.025359,-0.535589,0.035830,-0.415428,-0.290053,0.234006
9.902000,0.309553,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007597,-0.040385,0.159334,-0.070194,-0.000028,-0.000072,-0.000248,0.000304,0.000586,0.000221,-0.329439,-1.572147,0.764668,-0.142566,0.317496,-0.246122,-0.727601,0.026905,-0.533171,0.033756,-0.418762,-0.291124,0.235071
9.903000,0.309554,0.015739,0.479177,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007599,-0.040381,0.159329,-0.070199,-0.000006,0.000284,-0.000648,-0.001228,0.001475,0.002117,-0.329920,-1.579331,0.772874,-0.136421,0.315707,-0.249930,-0.733625,0.022094,-0.542449,0.039982,-0.413970,-0.288055,0.239709
9.904000,0.309553,0.015739,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015737,0.007597,-0.040385,0.159334,-0.070202,0.000022,0.000100,0.000079,-0.000722,-0.000495,0.001908,-0.330468,-1.575733,0.758136,-0.138460,0.319659,-0.249522,-0.732094,0.030674,-0.539689,0.028421,-0.415254,-0.293968,0.239169
9.905000,0.309554,0.015737,0.479181,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007596,-0.040385,0.159336,-0.070193,0.000146,-0.000391,0.000102,0.000486,0.000112,-0.001021,-0.333015,-1.565692,0.757532,-0.143292,0.318448,-0.243633,-0.723059,0.029640,-0.529067,0.028693,-0.418261,-0.293731,0.232545
9.906000,0.309554,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007597,-0.040388,0.159333,-0.070192,0.000177,-0.000210,-0.000103,0.000567,0.000652,-0.000918,-0.333632,-1.569347,0.761743,-0.143625,0.317362,-0.243835,-0.724383,0.027150,-0.529990,0.031833,-0.419303,-0.292279,0.232643
9.907000,0.309553,0.015737,0.479178,0.306803,0.000002,0.486776,-0.002750,-0.015735,0.007598,-0.040386,0.159332,-0.070189,-0.000265,-0.000235,-0.000089,0.000578,-0.000163,-0.001349,-0.324702,-1.568780,0.761561,-0.143663,0.318990,-0.242964,-0.723475,0.030143,-0.529457,0.031132,-0.419246,-0.292231,0.231852
9.908000,0.309555,0.015738,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007599,-0.040383,0.159330,-0.070191,0.000161,0.000202,-0.000543,-0.000519,0.001107,-0.000492,-0.333381,-1.577611,0.770713,-0.139263,0.316446,-0.244683,-0.727794,0.023172,-0.536409,0.037538,-0.416495,-0.290047,0.234121
9.909000,0.309554,0.015737,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007598,-0.040386,0.159330,-0.070189,0.000044,-0.000173,-0.000170,0.000675,0.000973,-0.000738,-0.330960,-1.570009,0.763222,-0.144049,0.316714,-0.244187,-0.724982,0.026453,-0.530093,0.033527,-0.419889,-0.290945,0.232894
9.910000,0.309553,0.015738,0.479179,0.306803,0.000002,0.486776,-0.002750,-0.015736,0.007597,-0.040382,0.159333,-0.070192,-0.000257,0.000412,0.000436,-0.000782,-0.001178,0.000342,-0.324860,-1.581860,0.751007,-0.138209,0.321022,-0.246356,-0.730913,0.034998,-0.539953,0.024084,-0.416260,-0.295238,0.236147
9.911000,0.309554,0.015737,0.479178,0.306803,0.000002,0.486776,-0.002750,-0.015734,0.007598,-0.040383,0.159328,-0.070191,0.000035,-0.000297,-0.000087,-0.000161,0.000373,0.000860,-0.330729,-1.567499,0.761530,-0.140697,0.317909,-0.247388,-0.727409,0.028034,-0.533995,0.031697,-0.415984,-0.292014,0.236633
9.912000,0.309554,0.015736,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015734,0.007598,-0.040385,0.159329,-0.070191,0.000014,-0.000367,-0.000312,0.000350,0.000604,-0.000009,-0.330367,-1.566063,0.766045,-0.142745,0.317451,-0.245651,-0.725234,0.026358,-0.530850,0.034355,-0.417763,-0.291096,0.234576
9.913000,0.309554,0.015737,0.479176,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007600,-0.040383,0.159325,-0.070194,0.000152,0.000146,-0.000550,-0.000496,0.001474,0.000687,-0.333170,-1.576437,0.770995,-0.139356,0.315702,-0.247053,-0.729803,0.022390,-0.537425,0.038477,-0.416367,-0.289136,0.236411
9.914000,0.309554,0.015739,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007598,-0.040380,0.159329,-0.070199,-0.000034,0.000791,0.000260,-0.001312,-0.000727,0.001943,-0.329406,-1.589552,0.754637,-0.136082,0.320112,-0.249582,-0.736449,0.032111,-0.545871,0.026469,-0.415546,-0.294584,0.239622
9.915000,0.309555,0.015737,0.479176,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007600,-0.040383,0.159324,-0.070191,0.000212,-0.000164,-0.000373,0.000281,0.001518,-0.001393,-0.334410,-1.570228,0.767478,-0.142463,0.315612,-0.242880,-0.723689,0.023439,-0.530472,0.036421,-0.418347,-0.289988,0.231802
9.916000,0.309555,0.015738,0.479174,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007602,-0.040385,0.159319,-0.070190,0.000080,-0.000137,-0.001314,-0.000083,0.003187,-0.001141,-0.331761,-1.570835,0.786509,-0.141016,0.312265,-0.243381,-0.724419,0.014492,-0.531962,0.049758,-0.417036,-0.283765,0.232371
9.917000,0.309554,0.015738,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007599,-0.040383,0.159327,-0.070191,-0.000053,0.000014,0.000531,-0.000082,-0.001158,-0.000488,-0.329060,-1.573848,0.749263,-0.141012,0.320971,-0.244691,-0.726704,0.035101,-0.534200,0.022593,-0.417520,-0.296369,0.234063
9.918000,0.309555,0.015737,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007598,-0.040384,0.159329,-0.070190,0.000083,-0.000117,0.000665,0.000652,-0.001530,-0.000695,-0.331800,-1.571173,0.746518,-0.143951,0.321719,-0.244275,-0.725417,0.036488,-0.530820,0.020000,-0.419912,-0.298110,0.233226
9.919000,0.309554,0.015738,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007600,-0.040381,0.159325,-0.070196,0.000006,0.000298,-0.000037,-0.000770,0.000217,0.001546,-0.330250,-1.579585,0.760713,-0.138252,0.318216,-0.248778,-0.732548,0.028423,-0.540506,0.031196,-0.415841,-0.292212,0.238402
9.920000,0.309555,0.015737,0.479176,0.306803,0.000002,0.486776,-0.002752,-0.015735,0.007600,-0.040382,0.159325,-0.070196,0.000143,-0.000248,-0.000423,-0.000201,0.000738,0.001242,-0.333062,-1.568519,0.768441,-0.140531,0.317175,-0.248171,-0.728473,0.024799,-0.534846,0.035672,-0.415962,-0.290870,0.237397
9.921000,0.309555,0.015737,0.479176,0.306803,0.000002,0.486776,-0.002752,-0.015735,0.007600,-0.040383,0.159322,-0.070192,0.000040,-0.000040,-0.000567,0.000048,0.001902,0.000373,-0.330990,-1.572712,0.771379,-0.141531,0.314841,-0.246418,-0.728050,0.021884,-0.534187,0.039666,-0.417885,-0.287915,0.235403
9.922000,0.309555,0.015736,0.479177,0.306803,0.000002,0.486776,-0.002752,-0.015734,0.007600,-0.040384,0.159325,-0.070190,0.000108,-0.000414,0.000158,0.000854,-0.000348,-0.000940,-0.332362,-1.565131,0.756802,-0.144762,0.319347,-0.243785,-0.723049,0.030948,-0.527894,0.027436,-0.419589,-0.294647,0.232507
9.923000,0.309554,0.015739,0.479175,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007601,-0.040389,0.159319,-0.070189,-0.000014,0.000154,-0.000172,0.000743,0.000375,-0.000923,-0.329795,-1.576741,0.763550,-0.144330,0.317889,-0.243815,-0.726711,0.027655,-0.531781,0.032653,-0.421419,-0.291907,0.232539
9.924000,0.309554,0.015740,0.479178,0.306803,0.000002,0.486776,-0.002751,-0.015738,0.007599,-0.040385,0.159327,-0.070190,-0.000048,0.000506,0.000343,-0.000144,-0.000894,-0.000141,-0.329190,-1.583882,0.753005,-0.140772,0.320442,-0.245384,-0.730500,0.033296,-0.537873,0.025047,-0.419190,-0.295417,0.234761
9.925000,0.309554,0.015738,0.479175,0.306803,0.000002,0.486776,-0.002751,-0.015736,0.007601,-0.040384,0.159319,-0.070189,-0.000001,0.000060,-0.000230,-0.000166,0.000502,0.000016,-0.330063,-1.574796,0.764698,-0.140680,0.317635,-0.245693,-0.727983,0.026815,-0.535185,0.033639,-0.417378,-0.291328,0.234952
9.926000,0.309555,0.015737,0.479176,0.306803,0.000002,0.486776,-0.002751,-0.015735,0.007601,-0.040384,0.159321,-0.070187,0.000059,-0.000166,-0.000385,0.000227,0.001281,-0.001295,-0.331362,-1.570201,0.767773,-0.142254,0.316079,-0.243064,-0.723913,0.024246,-0.530811,0.036471,-0.418133,-0.289812,0.232039
9.927000,0.309555,0.015737,0.479179,0.306803,0.000002,0.486776,-0.002752,-0.015735,0.007598,-0.040384,0.159329,-0.070188,0.000171,-0.000079,0.000570,0.000272,-0.001462,0.000300,-0.333664,-1.571948,0.748387,-0.142432,0.321582,-0.246259,-0.727613,0.035406,-0.533445,0.020967,-0.418496,-0.297967,0.235415
9.928000,0.309554,0.015739,0.479177,0.306803,0.000002,0.486776,-0.002751,-0.015737,0.007599,-0.040383,0.159322,-0.070193,-0.000013,0.000490,0.000320,-0.000313,-0.000503,0.002008,-0.329851,-1.583485,0.753541,-0.140091,0.319650,-0.249692,-0.734675,0.032207,-0.540925,0.026134,-0.418410,-0.294488,0.239082
