time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
8.448000,0.300304,-0.031334,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031252,-0.006754,0.169186,0.019195,-0.015315,-0.000144,-0.000126,-0.000582,0.000000,0.000000,0.000000,0.000043,0.001194,-0.000091,1.295544,3.127720,-0.663761,0.507406,0.053404,-0.045625,0.934236,0.459931,0.611365,-0.207995,1.175796,0.217467,0.046195,0.934236,0.459931,0.611365,-0.207995,1.175796,0.217467,0.046195
8.449000,0.300304,-0.031335,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031253,-0.006755,0.169182,0.019195,-0.015319,-0.000159,-0.000117,-0.000030,0.000000,0.000000,0.000000,0.000916,0.000101,0.001013,1.295907,3.127603,-0.674870,0.504340,0.057234,-0.049503,0.930335,0.467223,0.610534,-0.217096,1.173100,0.212057,0.049311,0.930335,0.467223,0.610534,-0.217096,1.173100,0.212057,0.049311
8.450000,0.300305,-0.031333,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006462,0.031251,-0.006754,0.169184,0.019196,-0.015316,0.000136,0.000199,-0.000272,0.000000,0.000000,0.000000,-0.001304,0.000598,-0.000587,1.289726,3.121148,-0.669964,0.512114,0.055496,-0.043894,0.933814,0.462803,0.606676,-0.213611,1.179454,0.213878,0.044232,0.933814,0.462803,0.606676,-0.213611,1.179454,0.213878,0.044232
8.451000,0.300304,-0.031334,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031252,-0.006751,0.169179,0.019187,-0.015318,-0.000043,0.000143,-0.000970,0.000000,0.000000,0.000000,0.000082,0.002780,0.000854,1.293503,3.122312,-0.655743,0.507251,0.047831,-0.048944,0.929230,0.451608,0.607756,-0.198845,1.174063,0.222596,0.050396,0.929230,0.451608,0.607756,-0.198845,1.174063,0.222596,0.050396
8.452000,0.300303,-0.031333,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031251,-0.006754,0.169179,0.019195,-0.015320,-0.000253,0.000013,0.000094,0.000000,0.000000,0.000000,0.000534,-0.000224,0.000754,1.297922,3.124822,-0.677320,0.505669,0.058367,-0.048600,0.930460,0.469367,0.609227,-0.219128,1.173972,0.211262,0.048258,0.930460,0.469367,0.609227,-0.219128,1.173972,0.211262,0.048258
8.453000,0.300303,-0.031332,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031250,-0.006755,0.169176,0.019196,-0.015316,-0.000121,0.000026,0.000098,0.000000,0.000000,0.000000,-0.000021,-0.000626,-0.000864,1.295279,3.124517,-0.677404,0.507600,0.059780,-0.042923,0.935963,0.470332,0.611527,-0.220877,1.175992,0.210291,0.042464,0.935963,0.470332,0.611527,-0.220877,1.175992,0.210291,0.042464
8.454000,0.300304,-0.031333,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031251,-0.006754,0.169173,0.019198,-0.015315,-0.000002,-0.000160,-0.000121,0.000000,0.000000,0.000000,0.000379,0.000158,-0.000957,1.292745,3.128271,-0.672996,0.506194,0.057040,-0.042596,0.937341,0.465916,0.614116,-0.216376,1.175170,0.212962,0.042575,0.937341,0.465916,0.614116,-0.216376,1.175170,0.212962,0.042575
8.455000,0.300303,-0.031332,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031250,-0.006752,0.169170,0.019193,-0.015322,-0.000090,0.000999,-0.000794,0.000000,0.000000,0.000000,0.004690,0.001465,0.001759,1.294643,3.104998,-0.659358,0.491094,0.052450,-0.052123,0.920881,0.457827,0.611611,-0.205353,1.154471,0.216823,0.052431,0.920881,0.457827,0.611611,-0.205353,1.154471,0.216823,0.052431
8.456000,0.300303,-0.031331,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031250,-0.006754,0.169168,0.019194,-0.015314,-0.000012,0.000947,-0.000027,0.000000,0.000000,0.000000,0.003762,0.000083,0.000447,1.293092,3.106017,-0.674840,0.494337,0.057291,-0.047505,0.925756,0.466980,0.612179,-0.217669,1.158668,0.211178,0.047131,0.925756,0.466980,0.612179,-0.217669,1.158668,0.211178,0.047131
8.457000,0.300303,-0.031331,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031249,-0.006754,0.169171,0.019195,-0.015315,-0.000198,0.000738,0.000130,0.000000,0.000000,0.000000,0.001800,-0.001080,-0.000483,1.296862,3.110122,-0.677967,0.501214,0.061365,-0.044254,0.930355,0.472438,0.610611,-0.222664,1.166639,0.208408,0.043382,0.930355,0.472438,0.610611,-0.222664,1.166639,0.208408,0.043382
8.458000,0.300303,-0.031330,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031248,-0.006754,0.169173,0.019194,-0.015323,0.000128,0.000735,0.000012,0.000000,0.000000,0.000000,0.000549,0.000247,0.001822,1.290229,3.110120,-0.675620,0.505599,0.056718,-0.052347,0.922056,0.465917,0.601913,-0.217539,1.170706,0.210528,0.052226,0.922056,0.465917,0.601913,-0.217539,1.170706,0.210528,0.052226
8.459000,0.300303,-0.031330,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031249,-0.006755,0.169166,0.019200,-0.015320,0.000006,0.000141,0.000375,0.000000,0.000000,0.000000,0.002025,-0.001698,0.000272,1.292728,3.122040,-0.683002,0.500409,0.063543,-0.046913,0.931147,0.475530,0.612970,-0.227713,1.168492,0.204704,0.045622,0.931147,0.475530,0.612970,-0.227713,1.168492,0.204704,0.045622
8.460000,0.300303,-0.031329,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031247,-0.006752,0.169165,0.019192,-0.015322,0.000119,0.000614,-0.000614,0.000000,0.000000,0.000000,0.001431,0.001721,0.000529,1.290410,3.112398,-0.662958,0.502486,0.051550,-0.047815,0.927276,0.457072,0.608471,-0.206438,1.167604,0.217558,0.048566,0.927276,0.457072,0.608471,-0.206438,1.167604,0.217558,0.048566
8.461000,0.300303,-0.031330,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031248,-0.006752,0.169161,0.019191,-0.015315,0.000026,-0.000073,-0.000413,0.000000,0.000000,0.000000,0.001057,0.001065,-0.001817,1.292293,3.126216,-0.666964,0.503784,0.053846,-0.039585,0.939715,0.460893,0.617484,-0.210435,1.172117,0.216989,0.040094,0.939715,0.460893,0.617484,-0.210435,1.172117,0.216989,0.040094
8.462000,0.300304,-0.031329,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031247,-0.006754,0.169163,0.019198,-0.015321,-0.000030,0.000133,0.000340,0.000000,0.000000,0.000000,0.000793,-0.000986,0.000587,1.293250,3.122082,-0.682191,0.504714,0.061046,-0.048016,0.930075,0.472766,0.609167,-0.224676,1.172701,0.207235,0.047215,0.930075,0.472766,0.609167,-0.224676,1.172701,0.207235,0.047215
8.463000,0.300303,-0.031330,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031248,-0.006754,0.169160,0.019198,-0.015318,-0.000184,-0.000129,0.000389,0.000000,0.000000,0.000000,0.000801,-0.001105,-0.000266,1.296556,3.127351,-0.683234,0.504677,0.061464,-0.045022,0.934751,0.474049,0.612961,-0.225227,1.173852,0.208020,0.044194,0.934751,0.474049,0.612961,-0.225227,1.173852,0.208020,0.044194
8.464000,0.300304,-0.031329,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031247,-0.006754,0.169160,0.019196,-0.015317,0.000056,0.000104,0.000343,0.000000,0.000000,0.000000,0.000177,-0.000778,-0.000534,1.291626,3.122613,-0.682273,0.506862,0.060313,-0.044082,0.934115,0.471745,0.610442,-0.224146,1.175031,0.208319,0.043504,0.934115,0.471745,0.610442,-0.224146,1.175031,0.208319,0.043504
8.465000,0.300303,-0.031328,0.493542,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031246,-0.006749,0.169155,0.019184,-0.015320,-0.000054,0.001076,-0.001155,0.000000,0.000000,0.000000,0.005358,0.002779,0.000149,1.293922,3.103096,-0.651815,0.488712,0.047823,-0.046479,0.925927,0.450873,0.616875,-0.197306,1.151449,0.222790,0.047595,0.925927,0.450873,0.616875,-0.197306,1.151449,0.222790,0.047595
8.466000,0.300303,-0.031328,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031247,-0.006752,0.169157,0.019192,-0.015319,0.000054,0.000810,-0.000264,0.000000,0.000000,0.000000,0.004019,0.000154,0.000190,1.291731,3.108453,-0.669921,0.493404,0.057037,-0.046621,0.927325,0.465066,0.614363,-0.215260,1.158084,0.211770,0.046284,0.927325,0.465066,0.614363,-0.215260,1.158084,0.211770,0.046284
8.467000,0.300304,-0.031327,0.493548,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031245,-0.006755,0.169157,0.019203,-0.015322,-0.000027,0.000791,0.000733,0.000000,0.000000,0.000000,0.002209,-0.002065,0.001301,1.293269,3.108719,-0.690208,0.499740,0.064838,-0.050519,0.923556,0.479031,0.606480,-0.232351,1.165265,0.202019,0.048947,0.923556,0.479031,0.606480,-0.232351,1.165265,0.202019,0.048947
8.468000,0.300303,-0.031328,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031246,-0.006754,0.169154,0.019199,-0.015317,-0.000036,0.000346,0.000214,0.000000,0.000000,0.000000,0.002340,-0.001324,-0.000999,1.293485,3.117677,-0.679667,0.499271,0.062229,-0.042455,0.934316,0.473349,0.615569,-0.224775,1.166390,0.207108,0.041427,0.934316,0.473349,0.615569,-0.224775,1.166390,0.207108,0.041427
8.469000,0.300303,-0.031329,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031248,-0.006754,0.169152,0.019195,-0.015319,0.000095,-0.000294,-0.000038,0.000000,0.000000,0.000000,0.002543,0.000631,0.000045,1.290880,3.130634,-0.674616,0.498555,0.055377,-0.046116,0.934466,0.464638,0.617989,-0.215838,1.167984,0.213386,0.046171,0.934466,0.464638,0.617989,-0.215838,1.167984,0.213386,0.046171
8.470000,0.300303,-0.031328,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031246,-0.006754,0.169153,0.019197,-0.015317,0.000138,0.000417,0.000057,0.000000,0.000000,0.000000,0.000157,-0.000018,0.000133,1.290018,3.116247,-0.676550,0.506911,0.057654,-0.046417,0.929816,0.467091,0.606938,-0.218950,1.173461,0.210603,0.046254,0.929816,0.467091,0.606938,-0.218950,1.173461,0.210603,0.046254
8.471000,0.300303,-0.031328,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031246,-0.006755,0.169151,0.019197,-0.015313,-0.000003,-0.000083,0.000472,0.000000,0.000000,0.000000,0.000647,-0.001098,-0.001718,1.292818,3.126296,-0.684911,0.505190,0.061434,-0.039925,0.939414,0.473905,0.615622,-0.226439,1.174320,0.207959,0.039186,0.939414,0.473905,0.615622,-0.226439,1.174320,0.207959,0.039186
8.472000,0.300303,-0.031327,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031245,-0.006752,0.169146,0.019193,-0.015317,0.000006,0.000379,-0.000702,0.000000,0.000000,0.000000,0.001948,0.001199,0.000060,1.292678,3.116900,-0.661183,0.500621,0.053384,-0.046161,0.930350,0.458802,0.612470,-0.207220,1.166673,0.216707,0.046592,0.930350,0.458802,0.612470,-0.207220,1.166673,0.216707,0.046592
8.473000,0.300304,-0.031327,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031245,-0.006753,0.169148,0.019196,-0.015320,0.000191,0.000135,0.000105,0.000000,0.000000,0.000000,0.000717,-0.000428,0.001037,1.288805,3.121804,-0.677442,0.504935,0.059085,-0.049591,0.928274,0.468663,0.607927,-0.220967,1.172640,0.208399,0.049102,0.928274,0.468663,0.607927,-0.220967,1.172640,0.208399,0.049102
8.474000,0.300304,-0.031326,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031244,-0.006754,0.169149,0.019197,-0.015319,0.000088,0.000261,0.000044,0.000000,0.000000,0.000000,0.000540,-0.000228,-0.000033,1.290934,3.119175,-0.676268,0.505559,0.058389,-0.045843,0.931297,0.467932,0.609271,-0.219472,1.172729,0.210230,0.045537,0.931297,0.467932,0.609271,-0.219472,1.172729,0.210230,0.045537
8.475000,0.300304,-0.031326,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031244,-0.006753,0.169150,0.019194,-0.015318,-0.000012,0.000143,-0.000211,0.000000,0.000000,0.000000,-0.000264,0.000390,-0.000199,1.292933,3.121579,-0.671034,0.508375,0.056215,-0.045257,0.932668,0.464449,0.608616,-0.214532,1.175819,0.213453,0.045380,0.932668,0.464449,0.608616,-0.214532,1.175819,0.213453,0.045380
8.476000,0.300303,-0.031326,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031244,-0.006753,0.169148,0.019195,-0.015322,-0.000143,0.000174,-0.000223,0.000000,0.000000,0.000000,-0.000611,0.000417,0.001388,1.295687,3.120896,-0.670808,0.509581,0.056125,-0.050824,0.926979,0.464701,0.603764,-0.213965,1.176752,0.213205,0.050907,0.926979,0.464701,0.603764,-0.213965,1.176752,0.213205,0.050907
8.477000,0.300304,-0.031325,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031243,-0.006754,0.169148,0.019196,-0.015323,0.000099,0.000113,0.000476,0.000000,0.000000,0.000000,-0.000371,-0.000500,0.000602,1.290679,3.122037,-0.684939,0.508744,0.059337,-0.048077,0.929914,0.471367,0.606077,-0.224478,1.176790,0.208191,0.047644,0.929914,0.471367,0.606077,-0.224478,1.176790,0.208191,0.047644
8.478000,0.300304,-0.031324,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031243,-0.006753,0.169142,0.019196,-0.015317,0.000168,0.000125,0.000083,0.000000,0.000000,0.000000,0.000264,-0.000810,-0.001114,1.289220,3.121757,-0.676961,0.506504,0.060425,-0.042054,0.935807,0.469887,0.611917,-0.222033,1.174357,0.208503,0.041480,0.935807,0.469887,0.611917,-0.222033,1.174357,0.208503,0.041480
8.479000,0.300304,-0.031324,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031242,-0.006753,0.169143,0.019195,-0.015320,-0.000003,0.000394,-0.000224,0.000000,0.000000,0.000000,-0.000715,0.000500,0.000828,1.292793,3.116330,-0.670804,0.509934,0.055835,-0.048856,0.927484,0.463918,0.603334,-0.214007,1.176200,0.213138,0.049024,0.927484,0.463918,0.603334,-0.214007,1.176200,0.213138,0.049024
8.480000,0.300304,-0.031325,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031243,-0.006753,0.169139,0.019194,-0.015321,0.000012,-0.000128,-0.000151,0.000000,0.000000,0.000000,0.000980,0.001086,0.000635,1.292492,3.126846,-0.672280,0.503985,0.053780,-0.048186,0.931304,0.462449,0.611515,-0.212817,1.172463,0.215178,0.048589,0.931304,0.462449,0.611515,-0.212817,1.172463,0.215178,0.048589
8.481000,0.300303,-0.031325,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031243,-0.006752,0.169142,0.019193,-0.015315,-0.000130,-0.000302,-0.000136,0.000000,0.000000,0.000000,-0.000359,0.000254,-0.001777,1.295353,3.130367,-0.672498,0.508681,0.056688,-0.039727,0.940910,0.465778,0.615003,-0.215444,1.178113,0.214456,0.039857,0.940910,0.465778,0.615003,-0.215444,1.178113,0.214456,0.039857
8.482000,0.300304,-0.031323,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031241,-0.006753,0.169138,0.019196,-0.015320,0.000181,0.000232,0.000027,0.000000,0.000000,0.000000,-0.000264,-0.000103,0.000549,1.289035,3.119492,-0.675841,0.508337,0.057947,-0.047883,0.929290,0.466989,0.605935,-0.218978,1.175514,0.210016,0.047679,0.929290,0.466989,0.605935,-0.218978,1.175514,0.210016,0.047679
8.483000,0.300304,-0.031325,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031243,-0.006754,0.169137,0.019199,-0.015315,-0.000141,-0.000553,0.000142,0.000000,0.000000,0.000000,-0.000177,-0.000072,-0.001532,1.295501,3.135368,-0.678211,0.508030,0.057848,-0.040581,0.941564,0.468708,0.616328,-0.219308,1.178709,0.212764,0.040494,0.941564,0.468708,0.616328,-0.219308,1.178709,0.212764,0.040494
8.484000,0.300303,-0.031323,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031241,-0.006753,0.169138,0.019198,-0.015324,-0.000160,-0.000003,0.000019,0.000000,0.000000,0.000000,-0.000133,-0.000077,0.001431,1.296018,3.124201,-0.675719,0.507882,0.057861,-0.050978,0.927825,0.468017,0.605800,-0.218022,1.175945,0.211125,0.050736,0.927825,0.468017,0.605800,-0.218022,1.175945,0.211125,0.050736
8.485000,0.300304,-0.031324,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006463,0.031242,-0.006752,0.169137,0.019191,-0.015317,0.000233,-0.000118,0.000054,0.000000,0.000000,0.000000,0.000159,0.000401,-0.001115,1.287969,3.126567,-0.676255,0.506855,0.056170,-0.042049,0.937217,0.465229,0.613289,-0.217582,1.175600,0.212596,0.042195,0.937217,0.465229,0.613289,-0.217582,1.175600,0.212596,0.042195
8.486000,0.300304,-0.031324,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031242,-0.006753,0.169132,0.019196,-0.015313,-0.000082,-0.000088,0.000256,0.000000,0.000000,0.000000,0.000559,-0.001291,-0.000952,1.294374,3.125992,-0.680383,0.505438,0.062104,-0.042609,0.936683,0.473460,0.613645,-0.224764,1.174297,0.207576,0.041723,0.936683,0.473460,0.613645,-0.224764,1.174297,0.207576,0.041723
8.487000,0.300303,-0.031323,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006465,0.031241,-0.006751,0.169134,0.019191,-0.015322,-0.000408,0.000077,-0.000452,0.000000,0.000000,0.000000,-0.000743,0.000832,0.001707,1.301089,3.122586,-0.666057,0.510003,0.054661,-0.051940,0.926534,0.462677,0.603495,-0.209611,1.177286,0.216049,0.052261,0.926534,0.462677,0.603495,-0.209611,1.177286,0.216049,0.052261
8.488000,0.300304,-0.031323,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031242,-0.006752,0.169132,0.019192,-0.015317,0.000117,0.000098,-0.000094,0.000000,0.000000,0.000000,0.000171,0.000131,0.000149,1.290364,3.122204,-0.673288,0.506795,0.057120,-0.046475,0.931554,0.465658,0.609008,-0.216829,1.174452,0.211595,0.046397,0.931554,0.465658,0.609008,-0.216829,1.174452,0.211595,0.046397
8.489000,0.300303,-0.031322,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031240,-0.006755,0.169129,0.019201,-0.015316,-0.000066,0.000273,0.000836,0.000000,0.000000,0.000000,-0.000022,-0.002029,-0.000571,1.294163,3.118519,-0.692208,0.507461,0.064703,-0.043950,0.933086,0.479483,0.608457,-0.232937,1.175214,0.203570,0.042652,0.933086,0.479483,0.608457,-0.232937,1.175214,0.203570,0.042652
8.490000,0.300304,-0.031324,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031242,-0.006753,0.169127,0.019195,-0.015311,0.000205,-0.000565,-0.000260,0.000000,0.000000,0.000000,0.000546,0.000608,-0.002269,1.288615,3.135469,-0.670070,0.505473,0.055457,-0.037990,0.943966,0.462838,0.620141,-0.213921,1.175912,0.214812,0.038289,0.943966,0.462838,0.620141,-0.213921,1.175912,0.214812,0.038289
8.491000,0.300303,-0.031321,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031239,-0.006753,0.169127,0.019196,-0.015323,-0.000245,0.000415,0.000303,0.000000,0.000000,0.000000,-0.000020,-0.000263,0.002510,1.297782,3.115617,-0.681412,0.507452,0.058509,-0.054757,0.921519,0.470628,0.600620,-0.221153,1.173866,0.209530,0.054342,0.921519,0.470628,0.600620,-0.221153,1.173866,0.209530,0.054342
8.492000,0.300303,-0.031323,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031241,-0.006753,0.169124,0.019196,-0.015315,-0.000055,-0.000237,-0.000242,0.000000,0.000000,0.000000,0.000815,0.000259,-0.001260,1.293973,3.128814,-0.670423,0.504521,0.056680,-0.041533,0.938590,0.465024,0.616331,-0.214692,1.173526,0.213955,0.041557,0.938590,0.465024,0.616331,-0.214692,1.173526,0.213955,0.041557
8.493000,0.300303,-0.031322,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031240,-0.006752,0.169123,0.019193,-0.015314,0.000039,-0.000070,0.000134,0.000000,0.000000,0.000000,-0.000292,-0.000403,-0.000471,1.292049,3.125441,-0.677860,0.508393,0.058991,-0.044293,0.934756,0.469141,0.610243,-0.220653,1.176959,0.210140,0.043965,0.934756,0.469141,0.610243,-0.220653,1.176959,0.210140,0.043965
8.494000,0.300303,-0.031320,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031238,-0.006752,0.169122,0.019193,-0.015319,0.000034,0.000419,-0.000385,0.000000,0.000000,0.000000,0.000430,0.001012,0.000307,1.292145,3.115379,-0.667449,0.505861,0.054038,-0.047033,0.928995,0.461110,0.607357,-0.210785,1.171814,0.215295,0.047447,0.928995,0.461110,0.607357,-0.210785,1.171814,0.215295,0.047447
8.495000,0.300303,-0.031320,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006465,0.031238,-0.006752,0.169122,0.019197,-0.015321,-0.000070,0.000192,0.000163,0.000000,0.000000,0.000000,-0.000136,-0.000843,0.001245,1.294352,3.119971,-0.678469,0.507840,0.060541,-0.050322,0.927152,0.471234,0.604750,-0.222200,1.175194,0.207915,0.049638,0.927152,0.471234,0.604750,-0.222200,1.175194,0.207915,0.049638
8.496000,0.300303,-0.031320,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031238,-0.006752,0.169118,0.019196,-0.015317,-0.000056,-0.000143,0.000108,0.000000,0.000000,0.000000,-0.000105,-0.000726,-0.000529,1.293965,3.126695,-0.677386,0.507722,0.060130,-0.044101,0.935382,0.470468,0.611292,-0.221360,1.176551,0.209508,0.043574,0.935382,0.470468,0.611292,-0.221360,1.176551,0.209508,0.043574
8.497000,0.300303,-0.031321,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031240,-0.006753,0.169119,0.019196,-0.015314,0.000135,-0.000338,-0.000062,0.000000,0.000000,0.000000,0.000323,0.000613,-0.000297,1.290085,3.130714,-0.674011,0.506225,0.055440,-0.044903,0.935668,0.464200,0.613245,-0.215549,1.175673,0.213539,0.045121,0.935668,0.464200,0.613245,-0.215549,1.175673,0.213539,0.045121
8.498000,0.300302,-0.031321,0.493545,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006465,0.031239,-0.006752,0.169119,0.019196,-0.015318,-0.000212,0.000129,-0.000176,0.000000,0.000000,0.000000,-0.000599,0.000381,0.001071,1.297229,3.121281,-0.671704,0.509454,0.056254,-0.049700,0.928257,0.465350,0.604746,-0.214351,1.176756,0.213501,0.049778,0.928257,0.465350,0.604746,-0.214351,1.176756,0.213501,0.049778
8.499000,0.300303,-0.031319,0.493543,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031237,-0.006750,0.169116,0.019191,-0.015319,0.000036,0.000297,-0.000315,0.000000,0.000000,0.000000,0.000257,0.000474,0.000255,1.292137,3.117793,-0.668709,0.506449,0.055916,-0.046849,0.929902,0.463355,0.607757,-0.213251,1.172989,0.213413,0.046962,0.929902,0.463355,0.607757,-0.213251,1.172989,0.213413,0.046962
8.500000,0.300303,-0.031320,0.493542,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031238,-0.006750,0.169113,0.019192,-0.015316,0.000004,0.000559,-0.000564,0.000000,0.000000,0.000000,0.004777,0.001247,-0.001013,1.292713,3.112646,-0.663702,0.490618,0.053212,-0.042404,0.932822,0.459621,0.620888,-0.208456,1.155950,0.217035,0.042718,0.932822,0.459621,0.620888,-0.208456,1.155950,0.217035,0.042718
8.501000,0.300303,-0.031320,0.493543,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031238,-0.006751,0.169117,0.019191,-0.015322,0.000006,0.000909,-0.000148,0.000000,0.000000,0.000000,0.002908,0.000974,0.001937,1.292681,3.105628,-0.672130,0.497171,0.054163,-0.052745,0.920373,0.462899,0.606522,-0.213214,1.161156,0.213568,0.052880,0.920373,0.462899,0.606522,-0.213214,1.161156,0.213568,0.052880
8.502000,0.300303,-0.031318,0.493544,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031237,-0.006751,0.169114,0.019196,-0.015323,-0.000049,0.000593,0.000067,0.000000,0.000000,0.000000,0.002694,-0.000200,0.000561,1.293775,3.111782,-0.676465,0.497913,0.058287,-0.047931,0.927067,0.468503,0.611076,-0.219273,1.163503,0.210279,0.047460,0.927067,0.468503,0.611076,-0.219273,1.163503,0.210279,0.047460
8.503000,0.300304,-0.031319,0.493547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031237,-0.006755,0.169111,0.019205,-0.015315,-0.000009,0.000259,0.000787,0.000000,0.000000,0.000000,0.002496,-0.002265,-0.001713,1.292899,3.118543,-0.691193,0.498596,0.065541,-0.039950,0.937052,0.480036,0.617654,-0.233644,1.166420,0.203094,0.038394,0.937052,0.480036,0.617654,-0.233644,1.166420,0.203094,0.038394
8.504000,0.300303,-0.031318,0.493546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.006464,0.031236,-0.006753,0.169112,0.019201,-0.015319,-0.000199,0.001582,-0.000220,0.000000,0.000000,0.000000,0.005895,0.000125,0.000149,1.296791,3.091961,-0.670909,0.486704,0.057166,-0.046480,0.922659,0.466404,0.614088,-0.215405,1.147982,0.212198,0.045996,0.922659,0.466404,0.614088,-0.215405,1.147982,0.212198,0.045996
